rank,Player,Age,team,position,GP,goals,assists,points,plus_minus,penality_mins,even_strength_goals,power_play_goals,short_handed_goals,game_winning_goals,even_strength_assists,power_play_assists,short_handed_assists,shots_on_goal,shooting_percentage,total_ice_time,avg_total_ice_time,blocks,hits,faceoff_wins,faceoff_losses,faceoff_pct,date_retrieved
76,Brian Dumoulin,33,NJD,D,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,109,27:22,11,12,0,0,,2025-04-28
77,Christian Dvorak,28,MTL,C,4,2,0,2,-1,4,2,0,0,1,0,0,0,6,33.3,64,16:01,5,3,30,32,48.4,2025-04-28
78,Joel Edmundson,31,LAK,D,4,0,1,1,4,2,0,0,0,0,1,0,0,2,0.0,99,24:52,14,10,0,0,,2025-04-28
79,Jack Eichel,28,VEG,C,4,0,1,1,-7,0,0,0,0,0,0,1,0,11,0.0,88,22:07,1,11,31,42,42.5,2025-04-28
80,Aaron Ekblad,28,FLA,D,1,0,0,0,-4,0,0,0,0,0,0,0,0,2,0.0,20,20:20,4,2,0,0,,2025-04-28
81,Oliver Ekman-Larsson,33,TOR,D,4,2,0,2,2,2,2,0,0,0,0,0,0,6,33.3,83,20:38,5,4,0,0,,2025-04-28
82,Lars Eller,35,WSH,C,4,0,1,1,1,2,0,0,0,0,1,0,0,2,0.0,45,11:16,0,10,15,15,50.0,2025-04-28
83,Ty Emberson,24,EDM,D,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,48,11:56,3,8,0,0,,2025-04-28
84,Joel Eriksson Ek,28,MIN,C,4,0,1,1,3,4,0,0,0,0,1,0,0,17,0.0,90,22:37,8,7,60,45,57.1,2025-04-28
85,Jake Evans,28,MTL,C,4,0,1,1,0,0,0,0,0,0,1,0,0,3,0.0,62,15:31,2,8,28,24,53.8,2025-04-28
86,Brock Faber,22,MIN,D,4,0,0,0,3,0,0,0,0,0,0,0,0,1,0.0,112,27:59,7,3,0,0,,2025-04-28
87,Radek Faksa,31,STL,C,4,0,1,1,1,2,0,0,0,0,1,0,0,0,,55,13:50,3,14,27,21,56.3,2025-04-28
88,Justin Faulk,32,STL,D,4,1,2,3,3,0,1,0,0,0,1,1,0,7,14.3,87,21:47,5,13,0,0,,2025-04-28
89,Kevin Fiala,28,LAK,LW,4,3,2,5,1,2,1,2,0,0,0,2,0,19,15.8,87,21:50,5,11,0,0,,2025-04-28
90,Haydn Fleury,28,WPG,D,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,,13,12:58,0,1,0,0,,2025-04-28
91,Warren Foegele,28,LAK,LW,4,1,2,3,1,0,1,0,0,0,1,1,0,17,5.9,78,19:25,4,12,2,2,50.0,2025-04-28
92,Marcus Foligno,33,MIN,LW,4,3,0,3,2,4,2,0,1,0,0,0,0,4,75.0,65,16:18,2,35,1,2,33.3,2025-04-28
93,Gustav Forsling,28,FLA,D,3,0,0,0,-2,2,0,0,0,0,0,0,0,5,0.0,68,22:39,4,1,0,0,,2025-04-28
94,Cam Fowler,33,STL,D,4,1,7,8,0,0,1,0,0,1,2,5,0,9,11.1,80,19:54,6,1,0,0,,2025-04-28
95,Trent Frederic,26,EDM,C,4,0,1,1,-1,2,0,0,0,0,1,0,0,4,0.0,43,10:40,1,15,1,0,100.0,2025-04-28
96,Brendan Gallagher,32,MTL,RW,4,0,2,2,-6,0,0,0,0,0,1,1,0,9,0.0,63,15:42,1,11,0,1,0.0,2025-04-28
97,Adam Gaudette,28,OTT,C,4,1,1,2,1,4,1,0,0,0,1,0,0,2,50.0,39,9:50,5,6,6,12,33.3,2025-04-28
98,Frédérick Gaudreau,31,MIN,C,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,59,14:40,5,6,16,23,41.0,2025-04-28
99,Vladislav Gavrikov,29,LAK,D,4,0,2,2,-1,2,0,0,0,0,2,0,0,5,0.0,90,22:33,6,4,0,0,,2025-04-28
100,Conor Geekie,20,TBL,C,3,0,0,0,-1,2,0,0,0,0,0,0,0,2,0.0,37,12:10,2,7,0,1,0.0,2025-04-28
101,Samuel Girard,26,COL,D,4,1,2,3,2,0,1,0,0,0,2,0,0,6,16.7,76,19:03,3,7,0,0,,2025-04-28
102,Zemgus Girgensons,31,TBL,C,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,35,11:39,0,3,2,5,28.6,2025-04-28
103,Claude Giroux,37,OTT,C,4,1,2,3,0,0,0,1,0,0,1,1,0,6,16.7,71,17:39,0,4,19,23,45.2,2025-04-28
104,Cody Glass,25,NJD,C,4,0,0,0,-1,0,0,0,0,0,0,0,0,5,0.0,52,13:05,3,9,23,19,54.8,2025-04-28
105,Luke Glendening,35,TBL,C,3,1,0,1,1,0,1,0,0,0,0,0,0,1,100.0,31,10:13,5,8,15,15,50.0,2025-04-28
106,Gage Goncalves,24,TBL,C,3,0,3,3,1,0,0,0,0,0,3,0,0,0,,51,17:02,2,9,1,0,100.0,2025-04-28
107,Shayne Gostisbehere,31,CAR,D,4,1,1,2,-1,2,1,0,0,0,0,1,0,3,33.3,77,19:16,5,2,0,0,,2025-04-28
108,Yanni Gourde,33,TBL,C,3,0,1,1,0,0,0,0,0,0,1,0,0,2,0.0,42,14:07,2,7,3,5,37.5,2025-04-28
109,Mikael Granlund,32,DAL,C,4,0,1,1,-2,2,0,0,0,0,0,1,0,4,0.0,77,19:17,6,6,4,4,50.0,2025-04-28
110,Ridly Greig,22,OTT,C,4,1,0,1,-2,4,1,0,0,0,0,0,0,5,20.0,72,18:02,2,9,3,4,42.9,2025-04-28
111,Jake Guentzel,30,TBL,C,3,2,2,4,0,4,1,1,0,0,2,0,0,11,18.2,65,21:45,1,5,2,11,15.4,2025-04-28
112,Kaiden Guhle,23,MTL,D,4,0,0,0,-3,4,0,0,0,0,0,0,0,4,0.0,88,21:56,3,12,0,0,,2025-04-28
113,David Gustafsson,24,WPG,C,4,1,0,1,0,0,1,0,0,0,0,0,0,3,33.3,29,7:18,2,2,3,3,50.0,2025-04-28
114,Brandon Hagel,26,TBL,LW,2,0,0,0,-4,5,0,0,0,0,0,0,0,3,0.0,42,21:03,1,5,0,1,0.0,2025-04-28
115,Nicolas Hague,26,VEG,D,4,0,0,0,0,2,0,0,0,0,0,0,0,6,0.0,71,17:49,5,10,0,0,,2025-04-28
116,Taylor Hall,33,CAR,LW,4,0,2,2,0,0,0,0,0,0,1,1,0,7,0.0,60,15:02,1,2,0,4,0.0,2025-04-28
117,Dougie Hamilton,31,NJD,D,4,0,1,1,-4,6,0,0,0,0,1,0,0,8,0.0,99,24:40,6,10,0,0,,2025-04-28
118,Noah Hanifin,28,VEG,D,4,1,2,3,0,0,1,0,0,0,2,0,0,12,8.3,96,23:56,9,9,0,0,,2025-04-28
119,Thomas Harley,23,DAL,D,4,1,2,3,-1,0,1,0,0,0,0,2,0,3,33.3,117,29:18,13,4,0,0,,2025-04-28
120,Ryan Hartman,30,MIN,RW,4,0,4,4,0,0,0,0,0,0,3,1,0,12,0.0,70,17:25,10,4,28,30,48.3,2025-04-28
121,Erik Haula,33,NJD,LW,4,0,1,1,0,0,0,0,0,0,1,0,0,7,0.0,69,17:18,2,18,26,18,59.1,2025-04-28
122,Victor Hedman,34,TBL,D,3,0,1,1,-2,0,0,0,0,0,0,1,0,3,0.0,72,23:55,3,1,0,0,,2025-04-28
123,Emil Heineman,23,MTL,LW,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,38,9:26,4,14,1,2,33.3,2025-04-28
124,Samuel Helenius,22,LAK,C,4,0,0,0,-1,0,0,0,0,0,0,0,0,0,,12,2:58,1,9,0,1,0.0,2025-04-28
125,Adam Henrique,34,EDM,C,4,0,1,1,-2,2,0,0,0,0,1,0,0,6,0.0,60,14:54,5,20,27,28,49.1,2025-04-28
126,Tomáš Hertl,31,VEG,C,4,3,2,5,-1,0,3,0,0,0,0,2,0,12,25.0,74,18:23,2,8,36,27,57.1,2025-04-28
127,Matthew Highmore,28,OTT,LW,1,0,0,0,-1,4,0,0,0,0,0,0,0,1,0.0,9,9:10,1,3,0,0,,2025-04-28
128,Vinnie Hinostroza,30,MIN,C,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0.0,12,11:57,1,1,0,0,,2025-04-28
129,Roope Hintz,28,DAL,LW,4,1,0,1,-3,6,0,1,0,0,0,0,0,13,7.7,75,18:41,5,5,36,28,56.3,2025-04-28
130,Nico Hischier,26,NJD,C,4,3,0,3,-1,0,3,0,0,0,0,0,0,12,25.0,90,22:29,6,8,66,51,56.4,2025-04-28
131,Pontus Holmberg,25,TOR,RW,4,0,0,0,1,0,0,0,0,0,0,0,0,4,0.0,55,13:51,3,5,3,2,60.0,2025-04-28
132,Brett Howden,26,VEG,C,4,2,0,2,0,2,1,1,0,1,0,0,0,8,25.0,52,13:06,2,9,5,6,45.5,2025-04-28
133,Luke Hughes,21,NJD,D,1,0,0,0,-1,0,0,0,0,0,0,0,0,2,0.0,22,22:20,1,0,0,0,,2025-04-28
134,Lane Hutson,20,MTL,D,4,0,5,5,-3,0,0,0,0,0,2,3,0,3,0.0,97,24:15,1,1,0,0,,2025-04-28
135,Zach Hyman,32,EDM,LW,4,1,2,3,0,2,1,0,0,0,2,0,0,6,16.7,73,18:13,3,26,0,0,,2025-04-28
136,Alex Iafallo,31,WPG,C,4,1,0,1,-2,10,1,0,0,0,0,0,0,6,16.7,74,18:33,3,12,0,5,0.0,2025-04-28
137,Mark Jankowski,30,CAR,C,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,13,13:26,1,1,5,4,55.6,2025-04-28
138,Mattias Janmark,32,EDM,C,4,1,0,1,2,6,1,0,0,0,0,0,0,2,50.0,45,11:19,0,4,8,14,36.4,2025-04-28
139,Calle Järnkrok,33,TOR,C,4,0,1,1,0,2,0,0,0,0,1,0,0,0,,52,13:01,1,5,0,1,0.0,2025-04-28
140,Seth Jarvis,22,CAR,C,4,2,1,3,0,2,1,1,0,0,0,1,0,8,25.0,84,21:03,5,12,1,8,11.1,2025-04-28
141,Nick Jensen,34,OTT,D,4,0,0,0,-3,2,0,0,0,0,0,0,0,2,0.0,89,22:11,3,6,0,0,,2025-04-28
142,Marcus Johansson,34,MIN,C,3,0,1,1,-1,0,0,0,0,0,1,0,0,1,0.0,42,13:54,3,4,0,2,0.0,2025-04-28
143,Erik Johnson,36,COL,D,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,30,14:49,2,5,0,0,,2025-04-28
144,Wyatt Johnston,21,DAL,C,4,0,2,2,-4,4,0,0,0,0,1,1,0,9,0.0,83,20:40,2,5,22,25,46.8,2025-04-28
145,Seth Jones,30,FLA,D,3,0,1,1,2,0,0,0,0,0,1,0,0,4,0.0,76,25:13,7,8,0,0,,2025-04-28
146,Mathieu Joseph,27,STL,RW,1,0,0,0,0,10,0,0,0,0,0,0,0,1,0.0,11,11:17,1,4,0,0,,2025-04-28
147,Evander Kane,33,EDM,LW,3,1,1,2,-1,4,1,0,0,0,1,0,0,9,11.1,51,17:05,0,13,1,1,50.0,2025-04-28
148,Oliver Kapanen,21,MTL,C,2,0,0,0,-1,0,0,0,0,0,0,0,0,0,,14,6:50,0,0,5,7,41.7,2025-04-28
149,Kirill Kaprizov,27,MIN,LW,4,4,4,8,3,2,2,2,0,0,4,0,0,13,30.8,91,22:48,9,4,0,0,,2025-04-28
150,William Karlsson,32,VEG,C,4,0,1,1,-2,0,0,0,0,0,0,0,1,7,0.0,67,16:40,3,0,21,27,43.8,2025-04-28
151,Parker Kelly,25,COL,F,4,0,1,1,3,2,0,0,0,0,1,0,0,3,0.0,51,12:49,4,22,0,3,0.0,2025-04-28
152,Adrian Kempe,28,LAK,LW,4,4,5,9,-5,4,4,0,0,0,0,5,0,18,22.2,89,22:15,6,8,4,3,57.1,2025-04-28
153,Joel Kiviranta,28,COL,F,4,0,0,0,0,2,0,0,0,0,0,0,0,7,0.0,45,11:17,1,11,0,0,,2025-04-28
154,Tyler Kleven,23,OTT,D,4,0,2,2,1,4,0,0,0,0,2,0,0,3,0.0,61,15:12,4,12,0,0,,2025-04-28
155,John Klingberg,32,EDM,D,3,0,1,1,0,0,0,0,0,0,1,0,0,4,0.0,63,20:55,6,2,0,0,,2025-04-28
156,Matthew Knies,22,TOR,LW,4,3,0,3,3,2,1,2,0,0,0,0,0,6,50.0,83,20:47,4,7,0,0,,2025-04-28
157,Keegan Kolesar,27,VEG,RW,4,0,0,0,-1,2,0,0,0,0,0,0,0,2,0.0,48,11:55,3,16,0,1,0.0,2025-04-28
158,Anže Kopitar,37,LAK,C,4,1,6,7,-5,0,0,1,0,0,4,2,0,4,25.0,90,22:28,6,4,55,45,55.0,2025-04-28
159,Jesperi Kotkaniemi,24,CAR,C,4,0,1,1,1,10,0,0,0,0,0,1,0,9,0.0,59,14:43,5,7,18,29,38.3,2025-04-28
160,Johnathan Kovacevic,27,NJD,D,3,0,0,0,-1,2,0,0,0,0,0,0,0,2,0.0,42,14:00,0,8,0,0,,2025-04-28
161,Nikita Kucherov,31,TBL,RW,3,0,4,4,3,2,0,0,0,0,3,1,0,4,0.0,66,21:56,0,4,0,0,,2025-04-28
162,Brett Kulak,31,EDM,D,4,0,1,1,3,2,0,0,0,0,1,0,0,6,0.0,98,24:31,6,3,0,0,,2025-04-28
163,Dmitry Kulikov,34,FLA,D,3,0,1,1,0,2,0,0,0,0,1,0,0,1,0.0,51,16:55,4,9,0,0,,2025-04-28
164,Andrei Kuzmenko,28,LAK,F,4,2,3,5,-2,2,0,2,0,1,2,1,0,12,16.7,75,18:43,1,4,0,0,,2025-04-28
165,Jordan Kyrou,26,STL,C,4,2,0,2,-2,0,0,2,0,0,0,0,0,10,20.0,64,15:59,0,4,0,0,,2025-04-28
166,Alex Laferriere,23,LAK,RW,4,0,1,1,0,0,0,0,0,0,1,0,0,8,0.0,75,18:39,4,11,1,6,14.3,2025-04-28
167,Patrik Laine,26,MTL,RW,2,0,1,1,-2,2,0,0,0,0,0,1,0,6,0.0,23,11:42,1,4,0,1,0.0,2025-04-28
168,Gabriel Landeskog,32,COL,LW,2,1,1,2,2,0,1,0,0,0,1,0,0,3,33.3,28,13:57,1,8,1,2,33.3,2025-04-28
169,Scott Laughton,30,TOR,C,4,0,1,1,0,2,0,0,0,0,1,0,0,1,0.0,58,14:35,2,7,24,20,54.5,2025-04-28
170,Nick Leddy,33,STL,D,4,0,1,1,-2,2,0,0,0,0,1,0,0,1,0.0,55,13:48,2,3,0,0,,2025-04-28
171,Artturi Lehkonen,29,COL,LW,4,1,1,2,2,2,1,0,0,0,1,0,0,12,8.3,75,18:52,2,9,0,0,,2025-04-28
172,Ryan Leonard,20,WSH,RW,4,0,1,1,2,2,0,0,0,0,1,0,0,6,0.0,44,11:01,0,6,0,0,,2025-04-28
173,Trevor Lewis,38,LAK,C,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,8,4:10,1,5,0,0,,2025-04-28
174,Esa Lindell,30,DAL,D,4,0,0,0,-1,0,0,0,0,0,0,0,0,5,0.0,100,24:57,12,5,0,0,,2025-04-28
175,Ryan Lindgren,26,COL,D,4,0,2,2,4,8,0,0,0,0,2,0,0,5,0.0,79,19:46,6,9,0,0,,2025-04-28
176,Steven Lorentz,28,TOR,C,4,0,0,0,0,2,0,0,0,0,0,0,0,3,0.0,50,12:23,3,12,4,0,100.0,2025-04-28
177,Adam Lowry,31,WPG,LW,4,1,0,1,-1,14,1,0,0,0,0,0,0,7,14.3,66,16:24,1,18,39,27,59.1,2025-04-28
178,Anton Lundell,23,FLA,C,3,0,0,0,-1,2,0,0,0,0,0,0,0,4,0.0,48,16:05,3,3,15,15,50.0,2025-04-28
179,Eetu Luostarinen,26,FLA,C,3,0,0,0,0,2,0,0,0,0,0,0,0,2,0.0,49,16:10,4,14,1,3,25.0,2025-04-28
180,Ilya Lyubushkin,30,DAL,D,4,0,0,0,-1,0,0,0,0,0,0,0,0,8,0.0,87,21:39,5,5,0,0,,2025-04-28
181,Nathan MacKinnon,29,COL,C,4,4,1,5,2,2,1,3,0,1,1,0,0,24,16.7,94,23:31,1,8,48,43,52.7,2025-04-28
182,Cale Makar,26,COL,D,4,0,2,2,0,0,0,0,0,0,0,2,0,15,0.0,107,26:41,6,7,0,0,,2025-04-28
