rank,Player,Age,team,position,GP,goals,assists,points,plus_minus,penality_mins,even_strength_goals,power_play_goals,short_handed_goals,game_winning_goals,even_strength_assists,power_play_assists,short_handed_assists,shots_on_goal,shooting_percentage,total_ice_time,avg_total_ice_time,blocks,hits,faceoff_wins,faceoff_losses,faceoff_pct,date_retrieved
75,Matt Duchene,34,DAL,C,11,0,5,5,-8,4,0,0,0,0,0,5,0,14,0.0,186,16:54,9,9,40,28,58.8,2025-05-14
76,Brandon Duhaime,27,WSH,RW,9,3,1,4,-4,10,3,0,0,0,1,0,0,11,27.3,128,14:12,16,34,1,4,20.0,2025-05-14
77,Brian Dumoulin,33,NJD,D,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,147,29:21,14,14,0,0,,2025-05-14
78,Christian Dvorak,28,MTL,C,5,2,0,2,-1,4,2,0,0,1,0,0,0,7,28.6,82,16:22,5,5,40,39,50.6,2025-05-14
79,Joel Edmundson,31,LAK,D,6,0,1,1,2,2,0,0,0,0,1,0,0,2,0.0,139,23:14,17,16,0,0,,2025-05-14
80,Nikolaj Ehlers,28,WPG,LW,6,3,2,5,1,4,3,0,0,0,1,1,0,25,12.0,109,18:06,4,12,0,0,,2025-05-14
81,Jack Eichel,28,VEG,C,10,1,9,10,-7,0,1,0,0,0,4,4,1,27,3.7,231,23:07,10,14,84,96,46.7,2025-05-14
82,Aaron Ekblad,28,FLA,D,5,1,3,4,0,10,1,0,0,0,3,0,0,9,11.1,113,22:40,6,14,0,0,,2025-05-14
83,Oliver Ekman-Larsson,33,TOR,D,10,2,2,4,1,6,2,0,0,0,2,0,0,10,20.0,192,19:15,11,15,0,0,,2025-05-14
84,Lars Eller,35,WSH,C,9,0,1,1,-1,2,0,0,0,0,1,0,0,3,0.0,97,10:45,3,13,36,35,50.7,2025-05-14
85,Ty Emberson,24,EDM,D,9,0,0,0,1,0,0,0,0,0,0,0,0,5,0.0,85,9:29,4,14,0,0,,2025-05-14
86,Joel Eriksson Ek,28,MIN,C,6,0,3,3,0,4,0,0,0,0,2,1,0,19,0.0,132,22:00,10,8,82,71,53.6,2025-05-14
87,Jake Evans,28,MTL,C,5,0,1,1,0,2,0,0,0,0,1,0,0,4,0.0,78,15:30,2,11,36,30,54.5,2025-05-14
88,Brock Faber,22,MIN,D,6,0,0,0,2,2,0,0,0,0,0,0,0,4,0.0,162,27:04,12,4,0,0,,2025-05-14
89,Radek Faksa,31,STL,C,7,1,4,5,7,2,1,0,0,0,4,0,0,2,50.0,106,15:06,5,21,53,41,56.4,2025-05-14
90,Justin Faulk,32,STL,D,7,1,2,3,3,8,1,0,0,0,1,1,0,12,8.3,166,23:43,13,19,0,0,,2025-05-14
91,Kevin Fiala,28,LAK,LW,6,3,4,7,0,2,1,2,0,0,2,2,0,25,12.0,131,21:53,5,20,0,0,,2025-05-14
92,Haydn Fleury,28,WPG,D,6,0,2,2,2,6,0,0,0,0,2,0,0,2,0.0,97,16:11,7,10,0,0,,2025-05-14
93,Warren Foegele,28,LAK,LW,6,1,2,3,1,0,1,0,0,0,1,1,0,25,4.0,112,18:41,5,19,2,3,40.0,2025-05-14
94,Marcus Foligno,33,MIN,LW,6,3,1,4,4,6,2,0,1,0,1,0,0,10,30.0,96,16:04,3,42,1,4,20.0,2025-05-14
95,Gustav Forsling,28,FLA,D,9,0,1,1,2,4,0,0,0,0,1,0,0,16,0.0,211,23:25,17,10,0,0,,2025-05-14
96,Cam Fowler,33,STL,D,7,2,8,10,2,0,2,0,0,1,3,5,0,12,16.7,163,23:17,9,2,0,0,,2025-05-14
97,Trent Frederic,26,EDM,C,10,1,2,3,0,9,1,0,0,1,2,0,0,10,10.0,109,10:54,6,33,7,2,77.8,2025-05-14
98,Jonah Gadjovich,26,FLA,LW,2,1,0,1,1,0,1,0,0,0,0,0,0,3,33.3,11,5:43,0,7,0,0,,2025-05-14
99,Brendan Gallagher,32,MTL,RW,5,0,2,2,-7,0,0,0,0,0,1,1,0,13,0.0,78,15:37,1,16,0,1,0.0,2025-05-14
100,Adam Gaudette,28,OTT,C,6,1,2,3,2,4,1,0,0,0,1,0,1,4,25.0,56,9:17,5,9,9,17,34.6,2025-05-14
101,Frédérick Gaudreau,31,MIN,C,6,0,0,0,2,0,0,0,0,0,0,0,0,2,0.0,87,14:27,6,8,22,34,39.3,2025-05-14
102,Vladislav Gavrikov,29,LAK,D,6,0,2,2,-1,2,0,0,0,0,2,0,0,5,0.0,126,21:00,10,4,0,0,,2025-05-14
103,Conor Geekie,20,TBL,C,4,0,1,1,0,2,0,0,0,0,1,0,0,3,0.0,49,12:22,3,8,1,1,50.0,2025-05-14
104,Samuel Girard,26,COL,D,7,1,2,3,2,0,1,0,0,0,2,0,0,7,14.3,123,17:38,8,9,0,0,,2025-05-14
105,Zemgus Girgensons,31,TBL,C,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,55,10:56,0,13,2,5,28.6,2025-05-14
106,Claude Giroux,37,OTT,C,6,1,4,5,3,0,0,1,0,0,3,1,0,7,14.3,105,17:30,1,7,29,35,45.3,2025-05-14
107,Cody Glass,25,NJD,C,5,0,0,0,-2,2,0,0,0,0,0,0,0,6,0.0,70,14:06,4,9,27,25,51.9,2025-05-14
108,Luke Glendening,35,TBL,C,5,1,1,2,2,0,1,0,0,0,1,0,0,1,100.0,49,9:43,5,13,31,27,53.4,2025-05-14
109,Gage Goncalves,24,TBL,C,5,1,3,4,-2,2,1,0,0,0,3,0,0,4,25.0,85,16:54,4,15,1,0,100.0,2025-05-14
110,Shayne Gostisbehere,31,CAR,D,9,3,4,7,-4,2,2,1,0,0,0,4,0,16,18.8,176,19:37,10,5,0,0,,2025-05-14
111,Yanni Gourde,33,TBL,C,5,0,1,1,-3,0,0,0,0,0,1,0,0,2,0.0,73,14:31,6,9,5,7,41.7,2025-05-14
112,Mikael Granlund,32,DAL,C,11,4,3,7,2,4,2,2,0,1,2,1,0,15,26.7,193,17:32,10,20,12,11,52.2,2025-05-14
113,A.J. Greer,28,FLA,LW,5,0,0,0,-3,2,0,0,0,0,0,0,0,2,0.0,30,6:01,1,16,3,2,60.0,2025-05-14
114,Ridly Greig,22,OTT,C,6,1,0,1,-1,8,1,0,0,0,0,0,0,9,11.1,108,18:01,2,11,3,4,42.9,2025-05-14
115,Jake Guentzel,30,TBL,C,5,3,3,6,-3,6,1,2,0,0,3,0,0,16,18.8,114,22:45,2,6,10,11,47.6,2025-05-14
116,Kaiden Guhle,23,MTL,D,5,0,0,0,-3,4,0,0,0,0,0,0,0,6,0.0,109,21:48,3,15,0,0,,2025-05-14
117,David Gustafsson,24,WPG,C,4,1,0,1,0,0,1,0,0,0,0,0,0,3,33.3,29,7:18,2,2,3,3,50.0,2025-05-14
118,Brandon Hagel,26,TBL,LW,3,0,0,0,-4,5,0,0,0,0,0,0,0,3,0.0,53,17:43,2,5,0,1,0.0,2025-05-14
119,Nicolas Hague,26,VEG,D,10,0,2,2,-2,9,0,0,0,0,2,0,0,10,0.0,162,16:12,18,20,0,0,,2025-05-14
120,Taylor Hall,33,CAR,LW,9,2,4,6,0,2,2,0,0,1,2,2,0,22,9.1,139,15:25,1,10,0,5,0.0,2025-05-14
121,Dougie Hamilton,31,NJD,D,5,0,2,2,-3,6,0,0,0,0,2,0,0,10,0.0,125,25:01,7,11,0,0,,2025-05-14
122,Noah Hanifin,28,VEG,D,10,1,4,5,1,2,1,0,0,0,4,0,0,24,4.2,229,22:54,20,16,0,0,,2025-05-14
123,Thomas Harley,23,DAL,D,11,3,6,9,-5,4,3,0,0,0,1,5,0,20,15.0,298,27:06,27,16,0,0,,2025-05-14
124,Ryan Hartman,30,MIN,RW,6,2,4,6,1,2,2,0,0,0,3,1,0,18,11.1,105,17:26,11,5,40,46,46.5,2025-05-14
125,Erik Haula,33,NJD,LW,5,0,1,1,-1,2,0,0,0,0,1,0,0,9,0.0,93,18:36,3,20,31,21,59.6,2025-05-14
126,Victor Hedman,34,TBL,D,5,0,3,3,-6,0,0,0,0,0,1,2,0,10,0.0,123,24:32,6,3,0,0,,2025-05-14
127,Emil Heineman,23,MTL,LW,5,1,0,1,1,0,1,0,0,0,0,0,0,4,25.0,45,9:04,4,16,1,2,33.3,2025-05-14
128,Miro Heiskanen,25,DAL,D,1,0,1,1,0,0,0,0,0,0,0,1,0,0,,15,14:52,0,1,0,0,,2025-05-14
129,Samuel Helenius,22,LAK,C,6,0,1,1,-1,0,0,0,0,0,1,0,0,1,0.0,24,3:58,2,14,6,3,66.7,2025-05-14
130,Adam Henrique,34,EDM,C,10,3,1,4,1,4,3,0,0,1,1,0,0,21,14.3,149,14:51,14,30,79,57,58.1,2025-05-14
131,Tomáš Hertl,31,VEG,C,10,3,2,5,-3,0,3,0,0,0,0,2,0,26,11.5,181,18:09,2,32,75,76,49.7,2025-05-14
132,Matthew Highmore,28,OTT,LW,1,0,0,0,-1,4,0,0,0,0,0,0,0,1,0.0,9,9:10,1,3,0,0,,2025-05-14
133,Vinnie Hinostroza,30,MIN,C,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0.0,12,11:57,1,1,0,0,,2025-05-14
134,Roope Hintz,28,DAL,LW,11,5,5,10,1,10,2,3,0,0,4,1,0,32,15.6,201,18:15,13,10,86,82,51.2,2025-05-14
135,Nico Hischier,26,NJD,C,5,4,0,4,0,0,4,0,0,0,0,0,0,16,25.0,121,24:12,7,11,89,75,54.3,2025-05-14
136,Pontus Holmberg,25,TOR,RW,10,0,1,1,-1,4,0,0,0,0,1,0,0,9,0.0,122,12:15,5,12,5,5,50.0,2025-05-14
137,Brett Howden,26,VEG,C,10,3,0,3,-2,4,2,1,0,2,0,0,0,15,20.0,134,13:26,7,32,19,20,48.7,2025-05-14
138,Luke Hughes,21,NJD,D,1,0,0,0,-1,0,0,0,0,0,0,0,0,2,0.0,22,22:20,1,0,0,0,,2025-05-14
139,Lane Hutson,20,MTL,D,5,0,5,5,-5,0,0,0,0,0,2,3,0,5,0.0,124,24:50,2,1,0,0,,2025-05-14
140,Zach Hyman,32,EDM,LW,10,3,5,8,5,6,3,0,0,1,4,1,0,20,15.0,185,18:32,5,65,0,0,,2025-05-14
141,Alex Iafallo,31,WPG,C,11,1,0,1,-4,10,1,0,0,0,0,0,0,14,7.1,182,16:35,6,41,1,7,12.5,2025-05-14
142,Mark Jankowski,30,CAR,C,3,0,1,1,1,0,0,0,0,0,1,0,0,4,0.0,34,11:21,3,2,16,13,55.2,2025-05-14
143,Mattias Janmark,32,EDM,C,10,2,1,3,3,10,2,0,0,1,1,0,0,7,28.6,112,11:15,3,10,15,32,31.9,2025-05-14
144,Calle Järnkrok,33,TOR,C,10,0,1,1,-3,2,0,0,0,0,1,0,0,3,0.0,126,12:34,4,17,2,3,40.0,2025-05-14
145,Seth Jarvis,22,CAR,C,9,3,5,8,0,6,2,1,0,0,0,5,0,22,13.6,186,20:37,8,31,3,14,17.6,2025-05-14
146,Nick Jensen,34,OTT,D,6,0,0,0,-1,2,0,0,0,0,0,0,0,3,0.0,126,20:56,4,8,0,0,,2025-05-14
147,Marcus Johansson,34,MIN,C,5,0,2,2,0,0,0,0,0,0,2,0,0,5,0.0,70,14:02,3,8,1,2,33.3,2025-05-14
148,Erik Johnson,36,COL,D,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,30,14:49,2,5,0,0,,2025-05-14
149,Wyatt Johnston,21,DAL,C,11,4,4,8,-11,6,2,2,0,1,2,2,0,26,15.4,217,19:42,6,20,62,65,48.8,2025-05-14
150,Seth Jones,30,FLA,D,9,2,2,4,3,2,1,1,0,1,1,1,0,10,20.0,237,26:18,11,18,0,0,,2025-05-14
151,Mathieu Joseph,27,STL,RW,3,1,0,1,1,10,1,0,0,0,0,0,0,6,16.7,41,13:35,8,12,0,0,,2025-05-14
152,Evander Kane,33,EDM,LW,9,4,3,7,3,10,4,0,0,0,3,0,0,24,16.7,149,16:36,5,36,6,5,54.5,2025-05-14
153,Kasperi Kapanen,28,EDM,RW,1,0,0,0,0,2,0,0,0,0,0,0,0,2,0.0,14,14:21,0,5,0,0,,2025-05-14
154,Oliver Kapanen,21,MTL,C,3,0,1,1,0,0,0,0,0,0,1,0,0,1,0.0,21,6:56,0,2,8,10,44.4,2025-05-14
155,Kirill Kaprizov,27,MIN,LW,6,5,4,9,-1,4,2,3,0,0,4,0,0,22,22.7,139,23:08,10,6,0,0,,2025-05-14
156,William Karlsson,32,VEG,C,10,3,3,6,5,0,2,0,1,0,1,1,1,17,17.6,181,18:04,7,2,55,53,50.9,2025-05-14
157,Parker Kelly,25,COL,F,7,0,1,1,4,18,0,0,0,0,1,0,0,6,0.0,88,12:38,7,44,1,6,14.3,2025-05-14
158,Adrian Kempe,28,LAK,LW,6,4,6,10,-8,4,4,0,0,0,0,6,0,21,19.0,130,21:44,8,12,4,3,57.1,2025-05-14
159,Joel Kiviranta,28,COL,F,7,0,0,0,0,2,0,0,0,0,0,0,0,9,0.0,71,10:05,2,20,0,0,,2025-05-14
160,Tyler Kleven,23,OTT,D,6,0,2,2,0,6,0,0,0,0,2,0,0,4,0.0,95,15:47,8,16,0,0,,2025-05-14
161,John Klingberg,32,EDM,D,9,0,3,3,4,0,0,0,0,0,3,0,0,13,0.0,171,19:02,18,11,0,0,,2025-05-14
162,Matthew Knies,22,TOR,LW,10,5,2,7,1,6,3,2,0,1,2,0,0,25,20.0,211,21:04,7,25,0,0,,2025-05-14
163,Keegan Kolesar,27,VEG,RW,10,0,1,1,-2,4,0,0,0,0,1,0,0,6,0.0,116,11:35,4,49,1,1,50.0,2025-05-14
164,Anže Kopitar,37,LAK,C,6,2,7,9,-6,0,1,1,0,0,4,3,0,8,25.0,129,21:29,6,8,80,58,58.0,2025-05-14
165,Kaedan Korczak,24,VEG,D,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,13,13:04,1,1,0,0,,2025-05-14
166,Jesperi Kotkaniemi,24,CAR,C,9,0,3,3,2,10,0,0,0,0,2,1,0,13,0.0,130,14:29,8,19,42,58,42.0,2025-05-14
167,Johnathan Kovacevic,27,NJD,D,3,0,0,0,-1,2,0,0,0,0,0,0,0,2,0.0,42,14:00,0,8,0,0,,2025-05-14
168,Nikita Kucherov,31,TBL,RW,5,0,4,4,0,2,0,0,0,0,3,1,0,7,0.0,115,22:59,1,5,0,0,,2025-05-14
169,Brett Kulak,31,EDM,D,10,0,2,2,3,2,0,0,0,0,2,0,0,12,0.0,242,24:12,19,10,0,0,,2025-05-14
170,Dmitry Kulikov,34,FLA,D,9,0,3,3,-2,8,0,0,0,0,3,0,0,7,0.0,150,16:39,8,34,0,0,,2025-05-14
171,Andrei Kuzmenko,28,LAK,F,6,3,3,6,-5,4,0,3,0,1,2,1,0,17,17.6,110,18:15,3,5,0,0,,2025-05-14
172,Jordan Kyrou,26,STL,C,7,3,0,3,-4,0,1,2,0,0,0,0,0,18,16.7,123,17:34,1,6,0,0,,2025-05-14
173,Alex Laferriere,23,LAK,RW,6,0,3,3,1,2,0,0,0,0,3,0,0,10,0.0,110,18:15,4,20,1,6,14.3,2025-05-14
174,Patrik Laine,26,MTL,RW,2,0,1,1,-2,2,0,0,0,0,0,1,0,6,0.0,23,11:42,1,4,0,1,0.0,2025-05-14
175,Gabriel Landeskog,32,COL,LW,5,1,3,4,4,0,1,0,0,0,3,0,0,10,10.0,86,17:13,3,16,4,7,36.4,2025-05-14
176,Scott Laughton,30,TOR,C,10,0,2,2,-1,6,0,0,0,0,2,0,0,5,0.0,137,13:40,8,28,56,43,56.6,2025-05-14
177,Nick Leddy,33,STL,D,7,0,1,1,-4,2,0,0,0,0,1,0,0,1,0.0,99,14:11,3,6,0,0,,2025-05-14
178,Artturi Lehkonen,29,COL,LW,7,3,1,4,3,4,3,0,0,0,1,0,0,21,14.3,135,19:13,5,16,0,0,,2025-05-14
179,Ryan Leonard,20,WSH,RW,7,0,1,1,1,2,0,0,0,0,1,0,0,11,0.0,72,10:14,3,10,0,1,0.0,2025-05-14
180,Trevor Lewis,38,LAK,C,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,8,4:10,1,5,0,0,,2025-05-14
181,Esa Lindell,30,DAL,D,11,0,1,1,0,2,0,0,0,0,1,0,0,13,0.0,275,25:00,31,9,0,0,,2025-05-14
182,Ryan Lindgren,26,COL,D,7,0,3,3,5,8,0,0,0,0,3,0,0,8,0.0,130,18:37,12,13,0,0,,2025-05-14
