rank,Player,Age,team,position,GP,goals,assists,points,plus_minus,penality_mins,even_strength_goals,power_play_goals,short_handed_goals,game_winning_goals,even_strength_assists,power_play_assists,short_handed_assists,shots_on_goal,shooting_percentage,total_ice_time,avg_total_ice_time,blocks,hits,faceoff_wins,faceoff_losses,faceoff_pct,date_retrieved
16,Drake Batherson,26,OTT,C,6,1,1,2,-4,10,1,0,0,0,0,1,0,9,11.1,105,17:29,3,27,2,2,50.0,2025-05-06
17,Anthony Beauvillier,27,WSH,LW,5,1,4,5,4,0,1,0,0,0,4,0,0,14,7.1,69,13:48,3,16,0,0,,2025-05-06
18,Jamie Benn,35,DAL,LW,7,1,1,2,-4,4,0,1,0,0,0,1,0,13,7.7,104,14:53,8,27,25,35,41.7,2025-05-06
19,Sam Bennett,28,FLA,C,6,4,2,6,1,6,4,0,0,1,2,0,0,24,16.7,98,16:15,6,26,17,31,35.4,2025-05-06
20,Simon Benoit,26,TOR,D,7,1,1,2,-2,8,1,0,0,1,1,0,0,7,14.3,126,18:00,17,21,0,0,,2025-05-06
21,Lian Bichsel,20,DAL,D,7,0,0,0,-1,14,0,0,0,0,0,0,0,5,0.0,82,11:46,3,23,0,0,,2025-05-06
22,Colin Blackwell,31,DAL,C,6,1,0,1,-2,2,1,0,0,1,0,0,0,9,11.1,67,11:13,1,18,10,12,45.5,2025-05-06
23,Jackson Blake,21,CAR,RW,5,1,3,4,2,6,1,0,0,0,3,0,0,12,8.3,100,20:05,0,5,3,1,75.0,2025-05-06
24,Zach Bogosian,34,MIN,D,6,0,1,1,1,0,0,0,0,0,0,0,1,2,0.0,78,13:00,4,6,0,0,,2025-05-06
25,Zachary Bolduc,21,STL,C,7,0,1,1,-1,16,0,0,0,0,1,0,0,7,0.0,93,13:17,2,19,0,1,0.0,2025-05-06
26,Matt Boldy,23,MIN,LW,6,5,2,7,0,2,5,0,0,1,1,1,0,20,25.0,150,25:01,5,12,1,4,20.0,2025-05-06
27,Jesper Boqvist,26,FLA,C,6,0,0,0,-3,0,0,0,0,0,0,0,0,2,0.0,45,7:29,3,12,0,2,0.0,2025-05-06
28,Evan Bouchard,25,EDM,D,6,4,3,7,-3,0,2,2,0,1,3,0,0,22,18.2,154,25:43,6,3,0,0,,2025-05-06
29,Mavrik Bourque,23,DAL,C,2,0,0,0,-2,0,0,0,0,0,0,0,0,5,0.0,24,11:54,3,3,3,7,30.0,2025-05-06
30,Jesper Bratt,26,NJD,W,5,1,2,3,-5,0,1,0,0,0,2,0,0,20,5.0,117,23:23,5,6,0,0,,2025-05-06
31,Justin Brazeau,26,MIN,F,6,0,2,2,1,0,0,0,0,0,2,0,0,2,0.0,48,7:57,2,22,0,0,,2025-05-06
32,Philip Broberg,23,STL,D,7,1,1,2,9,2,1,0,0,0,1,0,0,8,12.5,155,22:07,10,4,0,0,,2025-05-06
33,Jonas Brodin,31,MIN,D,6,0,1,1,-1,0,0,0,0,0,1,0,0,4,0.0,149,24:48,11,6,0,0,,2025-05-06
34,Connor Brown,31,EDM,RW,6,3,2,5,2,0,3,0,0,0,2,0,0,10,30.0,87,14:29,2,5,3,4,42.9,2025-05-06
35,Josh Brown,31,EDM,D,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,5,4:54,3,0,0,0,,2025-05-06
36,Pavel Buchnevich,29,STL,LW,7,3,5,8,1,14,2,1,0,0,3,2,0,14,21.4,144,20:35,4,14,1,1,50.0,2025-05-06
37,Zeev Buium,19,MIN,D,4,0,1,1,-1,4,0,0,0,0,0,1,0,2,0.0,54,13:36,1,3,0,0,,2025-05-06
38,Brent Burns,39,CAR,D,5,1,1,2,-1,2,1,0,0,0,1,0,0,8,12.5,118,23:31,6,4,0,0,,2025-05-06
39,Quinton Byfield,22,LAK,C,6,3,1,4,-7,2,3,0,0,0,1,0,0,18,16.7,135,22:27,2,14,36,47,43.4,2025-05-06
40,Brandon Carlo,28,TOR,D,7,0,0,0,1,4,0,0,0,0,0,0,0,6,0.0,133,19:04,15,1,0,0,,2025-05-06
41,John Carlson,35,WSH,D,5,0,1,1,6,2,0,0,0,0,0,1,0,6,0.0,121,24:07,7,0,0,0,,2025-05-06
42,Alexandre Carrier,28,MTL,D,5,1,1,2,0,0,1,0,0,0,1,0,0,8,12.5,104,20:44,15,7,0,0,,2025-05-06
43,William Carrier,30,CAR,LW,5,0,0,0,1,2,0,0,0,0,0,0,0,8,0.0,62,12:19,3,17,0,0,,2025-05-06
44,Seamus Casey,21,NJD,D,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,9,9:13,2,1,0,0,,2025-05-06
45,Cole Caufield,24,MTL,RW,5,3,1,4,-6,0,1,2,0,0,1,0,0,24,12.5,98,19:35,0,5,1,1,50.0,2025-05-06
46,Cody Ceci,31,DAL,D,7,0,3,3,0,0,0,0,0,0,3,0,0,5,0.0,162,23:05,14,12,0,0,,2025-05-06
47,Erik Černák,27,TBL,D,5,1,0,1,1,4,1,0,0,0,0,0,0,14,7.1,90,17:56,7,15,0,0,,2025-05-06
48,Thomas Chabot,28,OTT,D,6,1,3,4,1,2,1,0,0,1,2,1,0,11,9.1,150,24:58,8,8,0,0,,2025-05-06
49,Mitchell Chaffee,27,TBL,F,4,1,0,1,0,0,1,0,0,0,0,0,0,1,100.0,45,11:20,1,8,0,0,,2025-05-06
50,Jalen Chatfield,28,CAR,D,5,1,0,1,3,4,1,0,0,0,0,0,0,3,33.3,112,22:27,6,6,0,0,,2025-05-06
51,Dennis Cholowski,26,NJD,D,2,0,0,0,1,0,0,0,0,0,0,0,0,2,0.0,18,8:59,2,0,0,0,,2025-05-06
52,Jakob Chychrun,26,WSH,D,5,2,1,3,7,4,2,0,0,1,1,0,0,9,22.2,117,23:27,15,5,0,0,,2025-05-06
53,Anthony Cirelli,27,TBL,C,5,1,0,1,-4,18,1,0,0,0,0,0,0,5,20.0,81,16:15,8,14,33,35,48.5,2025-05-06
54,Brandt Clarke,21,LAK,D,6,2,0,2,1,0,1,1,0,0,0,0,0,6,33.3,77,12:47,6,4,0,0,,2025-05-06
55,Ross Colton,28,COL,C,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,7,7:04,0,3,1,0,100.0,2025-05-06
56,Kyle Connor,28,WPG,LW,7,4,8,12,1,0,4,0,0,2,5,3,0,22,18.2,159,22:42,4,4,0,0,,2025-05-06
57,Paul Cotter,25,NJD,C,5,0,1,1,-1,2,0,0,0,0,1,0,0,5,0.0,72,14:25,3,22,0,1,0.0,2025-05-06
58,Nick Cousins,31,OTT,C,5,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,47,9:20,1,14,1,1,50.0,2025-05-06
59,Charlie Coyle,32,COL,C,7,1,0,1,-4,2,1,0,0,0,0,0,0,7,14.3,90,12:50,3,23,46,34,57.5,2025-05-06
60,Dylan Cozens,23,OTT,C,6,1,1,2,-2,12,0,0,1,0,1,0,0,13,7.7,100,16:36,1,27,26,32,44.8,2025-05-06
61,Evgenii Dadonov,35,DAL,RW,7,1,1,2,-2,2,1,0,0,0,1,0,0,10,10.0,91,12:56,5,10,0,0,,2025-05-06
62,Phillip Danault,31,LAK,C,6,2,6,8,2,0,2,0,0,1,4,2,0,9,22.2,124,20:39,12,13,64,57,52.9,2025-05-06
63,Dylan DeMelo,31,WPG,D,6,1,1,2,-4,4,1,0,0,0,1,0,0,9,11.1,139,23:07,9,13,0,0,,2025-05-06
64,Ivan Demidov,19,MTL,RW,5,0,2,2,-5,0,0,0,0,0,0,2,0,2,0.0,72,14:29,2,8,0,0,,2025-05-06
65,Brenden Dillon,34,NJD,D,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,9,8:53,0,4,0,0,,2025-05-06
66,Max Domi,29,TOR,LW,7,1,1,2,0,6,1,0,0,1,1,0,0,11,9.1,95,13:30,0,12,28,23,54.9,2025-05-06
67,Pavel Dorofeyev,24,VEG,LW,5,1,1,2,-5,0,0,1,0,0,0,1,0,18,5.6,88,17:40,2,3,0,0,,2025-05-06
68,Drew Doughty,35,LAK,D,6,1,3,4,-7,6,0,1,0,0,3,0,0,10,10.0,163,27:12,7,12,0,0,,2025-05-06
69,Nic Dowd,34,WSH,C,5,0,1,1,1,4,0,0,0,0,1,0,0,7,0.0,78,15:33,9,11,36,37,49.3,2025-05-06
70,Justin Dowling,34,NJD,C,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,56,11:15,1,12,22,26,45.8,2025-05-06
71,Leon Draisaitl,29,EDM,C,6,3,7,10,6,2,2,1,0,1,4,3,0,18,16.7,139,23:05,4,9,52,48,52.0,2025-05-06
72,Jonathan Drouin,29,COL,LW,7,0,3,3,-6,0,0,0,0,0,0,3,0,9,0.0,102,14:37,4,5,4,3,57.1,2025-05-06
73,Jack Drury,24,COL,C,7,1,1,2,2,4,1,0,0,0,1,0,0,9,11.1,90,12:54,4,8,38,23,62.3,2025-05-06
74,Pierre-Luc Dubois,26,WSH,LW,5,0,2,2,4,4,0,0,0,0,2,0,0,8,0.0,85,17:06,3,12,38,31,55.1,2025-05-06
75,Matt Duchene,34,DAL,C,7,0,3,3,-6,4,0,0,0,0,0,3,0,10,0.0,123,17:33,6,4,20,18,52.6,2025-05-06
76,Brandon Duhaime,27,WSH,RW,5,3,0,3,1,8,3,0,0,0,0,0,0,8,37.5,73,14:31,7,20,1,4,20.0,2025-05-06
77,Brian Dumoulin,33,NJD,D,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,147,29:21,14,14,0,0,,2025-05-06
78,Christian Dvorak,28,MTL,C,5,2,0,2,-1,4,2,0,0,1,0,0,0,7,28.6,82,16:22,5,5,40,39,50.6,2025-05-06
79,Joel Edmundson,31,LAK,D,6,0,1,1,2,2,0,0,0,0,1,0,0,2,0.0,139,23:14,17,16,0,0,,2025-05-06
80,Nikolaj Ehlers,28,WPG,LW,2,0,1,1,-2,2,0,0,0,0,1,0,0,8,0.0,42,20:59,1,7,0,0,,2025-05-06
81,Jack Eichel,28,VEG,C,6,1,4,5,-4,0,1,0,0,0,1,2,1,19,5.3,135,22:26,8,13,47,52,47.5,2025-05-06
82,Aaron Ekblad,28,FLA,D,2,1,0,1,-3,0,1,0,0,0,0,0,0,3,33.3,43,21:16,4,6,0,0,,2025-05-06
83,Oliver Ekman-Larsson,33,TOR,D,7,2,1,3,2,2,2,0,0,0,1,0,0,8,25.0,136,19:28,7,10,0,0,,2025-05-06
84,Lars Eller,35,WSH,C,5,0,1,1,0,2,0,0,0,0,1,0,0,2,0.0,55,11:04,1,11,21,17,55.3,2025-05-06
85,Ty Emberson,24,EDM,D,6,0,0,0,1,0,0,0,0,0,0,0,0,4,0.0,65,10:45,3,11,0,0,,2025-05-06
86,Joel Eriksson Ek,28,MIN,C,6,0,3,3,0,4,0,0,0,0,2,1,0,19,0.0,132,22:00,10,8,82,71,53.6,2025-05-06
87,Jake Evans,28,MTL,C,5,0,1,1,0,2,0,0,0,0,1,0,0,4,0.0,78,15:30,2,11,36,30,54.5,2025-05-06
88,Brock Faber,22,MIN,D,6,0,0,0,2,2,0,0,0,0,0,0,0,4,0.0,162,27:04,12,4,0,0,,2025-05-06
89,Radek Faksa,31,STL,C,7,1,4,5,7,2,1,0,0,0,4,0,0,2,50.0,106,15:06,5,21,53,41,56.4,2025-05-06
90,Justin Faulk,32,STL,D,7,1,2,3,3,8,1,0,0,0,1,1,0,12,8.3,166,23:43,13,19,0,0,,2025-05-06
91,Kevin Fiala,28,LAK,LW,6,3,4,7,0,2,1,2,0,0,2,2,0,25,12.0,131,21:53,5,20,0,0,,2025-05-06
92,Haydn Fleury,28,WPG,D,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,46,23:00,2,5,0,0,,2025-05-06
93,Warren Foegele,28,LAK,LW,6,1,2,3,1,0,1,0,0,0,1,1,0,25,4.0,112,18:41,5,19,2,3,40.0,2025-05-06
94,Marcus Foligno,33,MIN,LW,6,3,1,4,4,6,2,0,1,0,1,0,0,10,30.0,96,16:04,3,42,1,4,20.0,2025-05-06
95,Gustav Forsling,28,FLA,D,6,0,1,1,-1,4,0,0,0,0,1,0,0,11,0.0,140,23:24,11,8,0,0,,2025-05-06
96,Cam Fowler,33,STL,D,7,2,8,10,2,0,2,0,0,1,3,5,0,12,16.7,163,23:17,9,2,0,0,,2025-05-06
97,Trent Frederic,26,EDM,C,6,1,2,3,0,2,1,0,0,1,2,0,0,8,12.5,63,10:27,1,18,2,1,66.7,2025-05-06
98,Brendan Gallagher,32,MTL,RW,5,0,2,2,-7,0,0,0,0,0,1,1,0,13,0.0,78,15:37,1,16,0,1,0.0,2025-05-06
99,Adam Gaudette,28,OTT,C,6,1,2,3,2,4,1,0,0,0,1,0,1,4,25.0,56,9:17,5,9,9,17,34.6,2025-05-06
100,Frédérick Gaudreau,31,MIN,C,6,0,0,0,2,0,0,0,0,0,0,0,0,2,0.0,87,14:27,6,8,22,34,39.3,2025-05-06
101,Vladislav Gavrikov,29,LAK,D,6,0,2,2,-1,2,0,0,0,0,2,0,0,5,0.0,126,21:00,10,4,0,0,,2025-05-06
102,Conor Geekie,20,TBL,C,4,0,1,1,0,2,0,0,0,0,1,0,0,3,0.0,49,12:22,3,8,1,1,50.0,2025-05-06
103,Samuel Girard,26,COL,D,7,1,2,3,2,0,1,0,0,0,2,0,0,7,14.3,123,17:38,8,9,0,0,,2025-05-06
104,Zemgus Girgensons,31,TBL,C,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,55,10:56,0,13,2,5,28.6,2025-05-06
105,Claude Giroux,37,OTT,C,6,1,4,5,3,0,0,1,0,0,3,1,0,7,14.3,105,17:30,1,7,29,35,45.3,2025-05-06
106,Cody Glass,25,NJD,C,5,0,0,0,-2,2,0,0,0,0,0,0,0,6,0.0,70,14:06,4,9,27,25,51.9,2025-05-06
107,Luke Glendening,35,TBL,C,5,1,1,2,2,0,1,0,0,0,1,0,0,1,100.0,49,9:43,5,13,31,27,53.4,2025-05-06
108,Gage Goncalves,24,TBL,C,5,1,3,4,-2,2,1,0,0,0,3,0,0,4,25.0,85,16:54,4,15,1,0,100.0,2025-05-06
109,Shayne Gostisbehere,31,CAR,D,5,1,3,4,-1,2,1,0,0,0,0,3,0,6,16.7,102,20:26,6,2,0,0,,2025-05-06
110,Yanni Gourde,33,TBL,C,5,0,1,1,-3,0,0,0,0,0,1,0,0,2,0.0,73,14:31,6,9,5,7,41.7,2025-05-06
111,Mikael Granlund,32,DAL,C,7,1,1,2,0,4,1,0,0,0,0,1,0,8,12.5,127,18:05,8,9,7,6,53.8,2025-05-06
112,A.J. Greer,28,FLA,LW,3,0,0,0,-4,0,0,0,0,0,0,0,0,0,,16,5:16,0,11,0,0,,2025-05-06
113,Ridly Greig,22,OTT,C,6,1,0,1,-1,8,1,0,0,0,0,0,0,9,11.1,108,18:01,2,11,3,4,42.9,2025-05-06
114,Jake Guentzel,30,TBL,C,5,3,3,6,-3,6,1,2,0,0,3,0,0,16,18.8,114,22:45,2,6,10,11,47.6,2025-05-06
115,Kaiden Guhle,23,MTL,D,5,0,0,0,-3,4,0,0,0,0,0,0,0,6,0.0,109,21:48,3,15,0,0,,2025-05-06
116,David Gustafsson,24,WPG,C,4,1,0,1,0,0,1,0,0,0,0,0,0,3,33.3,29,7:18,2,2,3,3,50.0,2025-05-06
117,Brandon Hagel,26,TBL,LW,3,0,0,0,-4,5,0,0,0,0,0,0,0,3,0.0,53,17:43,2,5,0,1,0.0,2025-05-06
118,Nicolas Hague,26,VEG,D,6,0,1,1,1,4,0,0,0,0,1,0,0,8,0.0,100,16:44,8,11,0,0,,2025-05-06
119,Taylor Hall,33,CAR,LW,5,1,2,3,-1,0,1,0,0,0,1,1,0,10,10.0,80,15:56,1,2,0,5,0.0,2025-05-06
120,Dougie Hamilton,31,NJD,D,5,0,2,2,-3,6,0,0,0,0,2,0,0,10,0.0,125,25:01,7,11,0,0,,2025-05-06
121,Noah Hanifin,28,VEG,D,6,1,2,3,-3,2,1,0,0,0,2,0,0,17,5.9,139,23:07,12,10,0,0,,2025-05-06
122,Thomas Harley,23,DAL,D,7,2,3,5,-3,2,2,0,0,0,0,3,0,10,20.0,197,28:09,21,11,0,0,,2025-05-06
123,Ryan Hartman,30,MIN,RW,6,2,4,6,1,2,2,0,0,0,3,1,0,18,11.1,105,17:26,11,5,40,46,46.5,2025-05-06
124,Erik Haula,33,NJD,LW,5,0,1,1,-1,2,0,0,0,0,1,0,0,9,0.0,93,18:36,3,20,31,21,59.6,2025-05-06
125,Victor Hedman,34,TBL,D,5,0,3,3,-6,0,0,0,0,0,1,2,0,10,0.0,123,24:32,6,3,0,0,,2025-05-06
126,Emil Heineman,23,MTL,LW,5,1,0,1,1,0,1,0,0,0,0,0,0,4,25.0,45,9:04,4,16,1,2,33.3,2025-05-06
127,Samuel Helenius,22,LAK,C,6,0,1,1,-1,0,0,0,0,0,1,0,0,1,0.0,24,3:58,2,14,6,3,66.7,2025-05-06
128,Adam Henrique,34,EDM,C,6,1,1,2,0,2,1,0,0,0,1,0,0,13,7.7,86,14:16,8,24,41,32,56.2,2025-05-06
129,Tomáš Hertl,31,VEG,C,6,3,2,5,-2,0,3,0,0,0,0,2,0,16,18.8,111,18:34,2,15,53,40,57.0,2025-05-06
130,Matthew Highmore,28,OTT,LW,1,0,0,0,-1,4,0,0,0,0,0,0,0,1,0.0,9,9:10,1,3,0,0,,2025-05-06
131,Vinnie Hinostroza,30,MIN,C,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0.0,12,11:57,1,1,0,0,,2025-05-06
132,Roope Hintz,28,DAL,LW,7,4,3,7,-1,8,2,2,0,0,3,0,0,23,17.4,129,18:25,9,7,57,57,50.0,2025-05-06
133,Nico Hischier,26,NJD,C,5,4,0,4,0,0,4,0,0,0,0,0,0,16,25.0,121,24:12,7,11,89,75,54.3,2025-05-06
134,Pontus Holmberg,25,TOR,RW,7,0,1,1,2,2,0,0,0,0,1,0,0,5,0.0,86,12:15,5,6,5,5,50.0,2025-05-06
135,Brett Howden,26,VEG,C,6,3,0,3,1,2,2,1,0,2,0,0,0,10,30.0,76,12:41,5,16,9,15,37.5,2025-05-06
136,Luke Hughes,21,NJD,D,1,0,0,0,-1,0,0,0,0,0,0,0,0,2,0.0,22,22:20,1,0,0,0,,2025-05-06
137,Lane Hutson,20,MTL,D,5,0,5,5,-5,0,0,0,0,0,2,3,0,5,0.0,124,24:50,2,1,0,0,,2025-05-06
138,Zach Hyman,32,EDM,LW,6,2,3,5,1,4,2,0,0,0,2,1,0,14,14.3,112,18:42,4,43,0,0,,2025-05-06
139,Alex Iafallo,31,WPG,C,7,1,0,1,-2,10,1,0,0,0,0,0,0,9,11.1,129,18:30,4,21,1,5,16.7,2025-05-06
140,Mark Jankowski,30,CAR,C,2,0,1,1,1,0,0,0,0,0,1,0,0,2,0.0,28,13:53,3,1,12,10,54.5,2025-05-06
141,Mattias Janmark,32,EDM,C,6,2,1,3,3,8,2,0,0,1,1,0,0,5,40.0,68,11:21,1,7,9,21,30.0,2025-05-06
142,Calle Järnkrok,33,TOR,C,7,0,1,1,-3,2,0,0,0,0,1,0,0,0,,87,12:23,2,13,1,3,25.0,2025-05-06
143,Seth Jarvis,22,CAR,C,5,2,3,5,-1,4,1,1,0,0,0,3,0,11,18.2,114,22:42,5,17,1,11,8.3,2025-05-06
144,Nick Jensen,34,OTT,D,6,0,0,0,-1,2,0,0,0,0,0,0,0,3,0.0,126,20:56,4,8,0,0,,2025-05-06
145,Marcus Johansson,34,MIN,C,5,0,2,2,0,0,0,0,0,0,2,0,0,5,0.0,70,14:02,3,8,1,2,33.3,2025-05-06
146,Erik Johnson,36,COL,D,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,30,14:49,2,5,0,0,,2025-05-06
147,Wyatt Johnston,21,DAL,C,7,3,4,7,-9,4,1,2,0,1,2,2,0,16,18.8,143,20:26,3,9,39,42,48.1,2025-05-06
148,Seth Jones,30,FLA,D,6,2,1,3,4,2,1,1,0,1,1,0,0,8,25.0,156,26:01,8,13,0,0,,2025-05-06
149,Mathieu Joseph,27,STL,RW,3,1,0,1,1,10,1,0,0,0,0,0,0,6,16.7,41,13:35,8,12,0,0,,2025-05-06
150,Evander Kane,33,EDM,LW,5,2,1,3,-1,4,2,0,0,0,1,0,0,15,13.3,86,17:12,2,18,3,2,60.0,2025-05-06
151,Oliver Kapanen,21,MTL,C,3,0,1,1,0,0,0,0,0,0,1,0,0,1,0.0,21,6:56,0,2,8,10,44.4,2025-05-06
152,Kirill Kaprizov,27,MIN,LW,6,5,4,9,-1,4,2,3,0,0,4,0,0,22,22.7,139,23:08,10,6,0,0,,2025-05-06
153,William Karlsson,32,VEG,C,6,1,1,2,2,0,0,0,1,0,0,0,1,10,10.0,104,17:25,5,0,32,32,50.0,2025-05-06
154,Parker Kelly,25,COL,F,7,0,1,1,4,18,0,0,0,0,1,0,0,6,0.0,88,12:38,7,44,1,6,14.3,2025-05-06
155,Adrian Kempe,28,LAK,LW,6,4,6,10,-8,4,4,0,0,0,0,6,0,21,19.0,130,21:44,8,12,4,3,57.1,2025-05-06
156,Joel Kiviranta,28,COL,F,7,0,0,0,0,2,0,0,0,0,0,0,0,9,0.0,71,10:05,2,20,0,0,,2025-05-06
157,Tyler Kleven,23,OTT,D,6,0,2,2,0,6,0,0,0,0,2,0,0,4,0.0,95,15:47,8,16,0,0,,2025-05-06
158,John Klingberg,32,EDM,D,5,0,2,2,3,0,0,0,0,0,2,0,0,11,0.0,98,19:33,10,5,0,0,,2025-05-06
159,Matthew Knies,22,TOR,LW,7,4,1,5,0,4,2,2,0,1,1,0,0,17,23.5,140,19:59,4,14,0,0,,2025-05-06
160,Keegan Kolesar,27,VEG,RW,6,0,0,0,0,2,0,0,0,0,0,0,0,3,0.0,68,11:20,4,21,0,1,0.0,2025-05-06
161,Anže Kopitar,37,LAK,C,6,2,7,9,-6,0,1,1,0,0,4,3,0,8,25.0,129,21:29,6,8,80,58,58.0,2025-05-06
162,Jesperi Kotkaniemi,24,CAR,C,5,0,1,1,1,10,0,0,0,0,0,1,0,9,0.0,77,15:23,5,9,25,32,43.9,2025-05-06
163,Johnathan Kovacevic,27,NJD,D,3,0,0,0,-1,2,0,0,0,0,0,0,0,2,0.0,42,14:00,0,8,0,0,,2025-05-06
164,Nikita Kucherov,31,TBL,RW,5,0,4,4,0,2,0,0,0,0,3,1,0,7,0.0,115,22:59,1,5,0,0,,2025-05-06
165,Brett Kulak,31,EDM,D,6,0,2,2,5,2,0,0,0,0,2,0,0,8,0.0,145,24:14,12,6,0,0,,2025-05-06
166,Dmitry Kulikov,34,FLA,D,6,0,2,2,-2,2,0,0,0,0,2,0,0,4,0.0,108,17:55,7,26,0,0,,2025-05-06
167,Andrei Kuzmenko,28,LAK,F,6,3,3,6,-5,4,0,3,0,1,2,1,0,17,17.6,110,18:15,3,5,0,0,,2025-05-06
168,Jordan Kyrou,26,STL,C,7,3,0,3,-4,0,1,2,0,0,0,0,0,18,16.7,123,17:34,1,6,0,0,,2025-05-06
169,Alex Laferriere,23,LAK,RW,6,0,3,3,1,2,0,0,0,0,3,0,0,10,0.0,110,18:15,4,20,1,6,14.3,2025-05-06
170,Patrik Laine,26,MTL,RW,2,0,1,1,-2,2,0,0,0,0,0,1,0,6,0.0,23,11:42,1,4,0,1,0.0,2025-05-06
171,Gabriel Landeskog,32,COL,LW,5,1,3,4,4,0,1,0,0,0,3,0,0,10,10.0,86,17:13,3,16,4,7,36.4,2025-05-06
172,Scott Laughton,30,TOR,C,7,0,2,2,-2,2,0,0,0,0,2,0,0,3,0.0,99,14:09,5,18,37,32,53.6,2025-05-06
173,Nick Leddy,33,STL,D,7,0,1,1,-4,2,0,0,0,0,1,0,0,1,0.0,99,14:11,3,6,0,0,,2025-05-06
174,Artturi Lehkonen,29,COL,LW,7,3,1,4,3,4,3,0,0,0,1,0,0,21,14.3,135,19:13,5,16,0,0,,2025-05-06
175,Ryan Leonard,20,WSH,RW,5,0,1,1,1,2,0,0,0,0,1,0,0,8,0.0,53,10:32,1,7,0,0,,2025-05-06
176,Trevor Lewis,38,LAK,C,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,8,4:10,1,5,0,0,,2025-05-06
177,Esa Lindell,30,DAL,D,7,0,1,1,1,2,0,0,0,0,1,0,0,7,0.0,173,24:42,17,6,0,0,,2025-05-06
178,Ryan Lindgren,26,COL,D,7,0,3,3,5,8,0,0,0,0,3,0,0,8,0.0,130,18:37,12,13,0,0,,2025-05-06
179,Steven Lorentz,28,TOR,C,7,0,0,0,-3,2,0,0,0,0,0,0,0,5,0.0,84,12:02,4,19,6,0,100.0,2025-05-06
180,Adam Lowry,31,WPG,LW,7,3,0,3,0,14,3,0,0,1,0,0,0,14,21.4,133,18:58,2,32,72,61,54.1,2025-05-06
181,Anton Lundell,23,FLA,C,6,2,4,6,4,2,2,0,0,0,4,0,0,10,20.0,97,16:05,4,6,40,33,54.8,2025-05-06
182,Eetu Luostarinen,26,FLA,C,6,2,4,6,7,2,2,0,0,0,4,0,0,7,28.6,96,15:57,8,23,3,5,37.5,2025-05-06
