rank,Player,Age,team,position,GP,goals,assists,points,plus_minus,penality_mins,even_strength_goals,power_play_goals,short_handed_goals,game_winning_goals,even_strength_assists,power_play_assists,short_handed_assists,shots_on_goal,shooting_percentage,total_ice_time,avg_total_ice_time,blocks,hits,faceoff_wins,faceoff_losses,faceoff_pct,date_retrieved
59,Dylan Cozens,23,OTT,C,3,0,1,1,-1,10,0,0,0,0,1,0,0,10,0.0,46,15:21,1,16,14,13,51.9,2025-04-26
60,Evgenii Dadonov,35,DAL,RW,3,1,0,1,2,0,1,0,0,0,0,0,0,4,25.0,40,13:16,2,5,0,0,,2025-04-26
61,Phillip Danault,31,LAK,C,3,2,3,5,2,0,2,0,0,1,1,2,0,2,100.0,58,19:25,5,6,30,33,47.6,2025-04-26
62,Dylan DeMelo,31,WPG,D,2,0,1,1,2,2,0,0,0,0,1,0,0,1,0.0,41,20:21,1,1,0,0,,2025-04-26
63,Ivan Demidov,19,MTL,RW,3,0,0,0,-2,0,0,0,0,0,0,0,0,1,0.0,40,13:28,1,6,0,0,,2025-04-26
64,Brenden Dillon,34,NJD,D,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,9,8:53,0,4,0,0,,2025-04-26
65,Max Domi,29,TOR,LW,3,1,0,1,0,2,1,0,0,1,0,0,0,4,25.0,42,13:50,0,7,9,7,56.3,2025-04-26
66,Pavel Dorofeyev,24,VEG,LW,3,1,0,1,-2,0,0,1,0,0,0,0,0,12,8.3,48,16:05,1,3,0,0,,2025-04-26
67,Drew Doughty,35,LAK,D,3,1,2,3,-4,2,0,1,0,0,2,0,0,7,14.3,76,25:22,4,0,0,0,,2025-04-26
68,Nic Dowd,34,WSH,C,3,0,0,0,-1,2,0,0,0,0,0,0,0,5,0.0,47,15:39,9,9,22,19,53.7,2025-04-26
69,Justin Dowling,34,NJD,C,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,36,11:50,0,8,13,17,43.3,2025-04-26
70,Leon Draisaitl,29,EDM,C,3,2,3,5,4,2,2,0,0,0,1,2,0,9,22.2,63,20:54,0,3,30,23,56.6,2025-04-26
71,Jonathan Drouin,29,COL,LW,3,0,2,2,-2,0,0,0,0,0,0,2,0,3,0.0,60,20:07,3,3,1,0,100.0,2025-04-26
72,Jack Drury,24,COL,C,3,1,1,2,2,0,1,0,0,0,1,0,0,4,25.0,40,13:13,2,2,15,13,53.6,2025-04-26
73,Pierre-Luc Dubois,26,WSH,LW,3,0,1,1,1,2,0,0,0,0,1,0,0,3,0.0,50,16:34,3,7,21,19,52.5,2025-04-26
74,Matt Duchene,34,DAL,C,3,0,0,0,-1,2,0,0,0,0,0,0,0,6,0.0,56,18:47,3,4,4,5,44.4,2025-04-26
75,Brandon Duhaime,27,WSH,RW,3,0,0,0,-2,6,0,0,0,0,0,0,0,3,0.0,47,15:39,2,10,0,2,0.0,2025-04-26
76,Brian Dumoulin,33,NJD,D,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,85,28:21,7,10,0,0,,2025-04-26
77,Christian Dvorak,28,MTL,C,3,2,0,2,0,0,2,0,0,1,0,0,0,6,33.3,49,16:13,4,2,25,22,53.2,2025-04-26
78,Joel Edmundson,31,LAK,D,3,0,1,1,4,2,0,0,0,0,1,0,0,1,0.0,63,21:04,6,6,0,0,,2025-04-26
79,Jack Eichel,28,VEG,C,3,0,0,0,-5,0,0,0,0,0,0,0,0,5,0.0,59,19:30,1,7,23,30,43.4,2025-04-26
80,Oliver Ekman-Larsson,33,TOR,D,3,1,0,1,0,2,1,0,0,0,0,0,0,4,25.0,57,19:06,3,2,0,0,,2025-04-26
81,Lars Eller,35,WSH,C,3,0,1,1,1,2,0,0,0,0,1,0,0,2,0.0,35,11:49,0,8,10,11,47.6,2025-04-26
82,Ty Emberson,24,EDM,D,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,39,13:02,3,7,0,0,,2025-04-26
83,Joel Eriksson Ek,28,MIN,C,3,0,0,0,3,2,0,0,0,0,0,0,0,13,0.0,63,21:00,7,7,42,31,57.5,2025-04-26
84,Jake Evans,28,MTL,C,3,0,1,1,0,0,0,0,0,0,1,0,0,2,0.0,44,14:31,2,7,20,13,60.6,2025-04-26
85,Brock Faber,22,MIN,D,3,0,0,0,4,0,0,0,0,0,0,0,0,0,,79,26:16,6,2,0,0,,2025-04-26
86,Radek Faksa,31,STL,C,3,0,1,1,1,2,0,0,0,0,1,0,0,0,,40,13:18,1,11,21,12,63.6,2025-04-26
87,Justin Faulk,32,STL,D,3,0,2,2,2,0,0,0,0,0,1,1,0,5,0.0,65,21:44,3,7,0,0,,2025-04-26
88,Kevin Fiala,28,LAK,LW,3,2,2,4,0,2,0,2,0,0,0,2,0,14,14.3,60,20:02,3,9,0,0,,2025-04-26
89,Warren Foegele,28,LAK,LW,3,0,2,2,0,0,0,0,0,0,1,1,0,8,0.0,53,17:45,1,12,0,2,0.0,2025-04-26
90,Marcus Foligno,33,MIN,LW,3,2,0,2,2,4,1,0,1,0,0,0,0,3,66.7,42,14:07,0,27,0,2,0.0,2025-04-26
91,Gustav Forsling,28,FLA,D,2,0,0,0,2,2,0,0,0,0,0,0,0,2,0.0,46,23:00,4,1,0,0,,2025-04-26
92,Cam Fowler,33,STL,D,3,1,6,7,-1,0,1,0,0,1,1,5,0,8,12.5,61,20:14,4,0,0,0,,2025-04-26
93,Trent Frederic,26,EDM,C,3,0,1,1,-1,2,0,0,0,0,1,0,0,3,0.0,30,9:56,1,10,0,0,,2025-04-26
94,Brendan Gallagher,32,MTL,RW,3,0,2,2,-2,0,0,0,0,0,1,1,0,9,0.0,47,15:38,0,9,0,1,0.0,2025-04-26
95,Adam Gaudette,28,OTT,C,3,1,0,1,0,4,1,0,0,0,0,0,0,2,50.0,26,8:39,4,5,4,9,30.8,2025-04-26
96,Frédérick Gaudreau,31,MIN,C,3,0,0,0,1,0,0,0,0,0,0,0,0,0,,40,13:26,4,6,13,21,38.2,2025-04-26
97,Vladislav Gavrikov,29,LAK,D,3,0,2,2,-1,0,0,0,0,0,2,0,0,2,0.0,59,19:31,5,3,0,0,,2025-04-26
98,Conor Geekie,20,TBL,C,2,0,0,0,-1,0,0,0,0,0,0,0,0,2,0.0,25,12:41,1,7,0,0,,2025-04-26
99,Samuel Girard,26,COL,D,3,0,2,2,1,0,0,0,0,0,2,0,0,3,0.0,56,18:31,2,4,0,0,,2025-04-26
100,Zemgus Girgensons,31,TBL,C,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,22,10:48,0,2,2,4,33.3,2025-04-26
101,Claude Giroux,37,OTT,C,3,1,2,3,0,0,0,1,0,0,1,1,0,3,33.3,51,16:54,0,3,11,15,42.3,2025-04-26
102,Cody Glass,25,NJD,C,3,0,0,0,-1,0,0,0,0,0,0,0,0,5,0.0,38,12:43,3,7,18,13,58.1,2025-04-26
103,Luke Glendening,35,TBL,C,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,20,9:56,3,8,9,11,45.0,2025-04-26
104,Gage Goncalves,24,TBL,C,2,0,1,1,0,0,0,0,0,0,1,0,0,0,,33,16:18,1,5,1,0,100.0,2025-04-26
105,Shayne Gostisbehere,31,CAR,D,3,1,1,2,-1,2,1,0,0,0,0,1,0,2,50.0,60,20:05,4,2,0,0,,2025-04-26
106,Yanni Gourde,33,TBL,C,2,0,0,0,-1,0,0,0,0,0,0,0,0,2,0.0,32,15:47,1,5,2,4,33.3,2025-04-26
107,Mikael Granlund,32,DAL,C,3,0,1,1,-2,2,0,0,0,0,0,1,0,3,0.0,59,19:47,3,5,2,4,33.3,2025-04-26
108,Ridly Greig,22,OTT,C,3,1,0,1,-1,4,1,0,0,0,0,0,0,5,20.0,52,17:19,0,7,3,4,42.9,2025-04-26
109,Jake Guentzel,30,TBL,C,2,1,0,1,-4,4,0,1,0,0,0,0,0,6,16.7,42,20:45,1,2,2,7,22.2,2025-04-26
110,Kaiden Guhle,23,MTL,D,3,0,0,0,0,2,0,0,0,0,0,0,0,4,0.0,65,21:39,3,8,0,0,,2025-04-26
111,David Gustafsson,24,WPG,C,3,1,0,1,1,0,1,0,0,0,0,0,0,2,50.0,20,6:44,2,2,3,1,75.0,2025-04-26
112,Brandon Hagel,26,TBL,LW,2,0,0,0,-4,5,0,0,0,0,0,0,0,3,0.0,42,21:03,1,5,0,1,0.0,2025-04-26
113,Nicolas Hague,26,VEG,D,3,0,0,0,1,2,0,0,0,0,0,0,0,5,0.0,53,17:46,5,9,0,0,,2025-04-26
114,Taylor Hall,33,CAR,LW,3,0,2,2,0,0,0,0,0,0,1,1,0,6,0.0,47,15:37,1,0,0,4,0.0,2025-04-26
115,Dougie Hamilton,31,NJD,D,3,0,1,1,-1,2,0,0,0,0,1,0,0,5,0.0,76,25:22,4,7,0,0,,2025-04-26
116,Noah Hanifin,28,VEG,D,3,1,2,3,1,0,1,0,0,0,2,0,0,7,14.3,70,23:13,5,6,0,0,,2025-04-26
117,Thomas Harley,23,DAL,D,3,1,2,3,1,0,1,0,0,0,0,2,0,1,100.0,93,31:05,8,2,0,0,,2025-04-26
118,Ryan Hartman,30,MIN,RW,3,0,3,3,0,0,0,0,0,0,2,1,0,7,0.0,48,15:53,7,4,19,20,48.7,2025-04-26
119,Erik Haula,33,NJD,LW,3,0,1,1,1,0,0,0,0,0,1,0,0,4,0.0,53,17:42,1,13,21,9,70.0,2025-04-26
120,Victor Hedman,34,TBL,D,2,0,1,1,-3,0,0,0,0,0,0,1,0,0,,49,24:43,2,0,0,0,,2025-04-26
121,Emil Heineman,23,MTL,LW,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,29,9:48,3,13,1,1,50.0,2025-04-26
122,Samuel Helenius,22,LAK,C,3,0,0,0,-1,0,0,0,0,0,0,0,0,0,,10,3:23,1,5,0,1,0.0,2025-04-26
123,Adam Henrique,34,EDM,C,3,0,1,1,-1,2,0,0,0,0,1,0,0,4,0.0,39,13:06,5,15,20,20,50.0,2025-04-26
124,Tomáš Hertl,31,VEG,C,3,2,1,3,-2,0,2,0,0,0,0,1,0,9,22.2,50,16:46,0,7,31,18,63.3,2025-04-26
125,Matthew Highmore,28,OTT,LW,1,0,0,0,-1,4,0,0,0,0,0,0,0,1,0.0,9,9:10,1,3,0,0,,2025-04-26
126,Roope Hintz,28,DAL,LW,3,1,0,1,-2,4,0,1,0,0,0,0,0,12,8.3,58,19:23,2,4,30,25,54.5,2025-04-26
127,Nico Hischier,26,NJD,C,3,2,0,2,-1,0,2,0,0,0,0,0,0,9,22.2,70,23:24,6,6,53,36,59.6,2025-04-26
128,Pontus Holmberg,25,TOR,RW,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,40,13:11,2,4,2,1,66.7,2025-04-26
129,Brett Howden,26,VEG,C,3,2,0,2,-1,2,1,1,0,1,0,0,0,7,28.6,37,12:27,1,8,3,4,42.9,2025-04-26
130,Luke Hughes,21,NJD,D,1,0,0,0,-1,0,0,0,0,0,0,0,0,2,0.0,22,22:20,1,0,0,0,,2025-04-26
131,Lane Hutson,20,MTL,D,3,0,3,3,0,0,0,0,0,0,2,1,0,0,,76,25:20,1,1,0,0,,2025-04-26
132,Zach Hyman,32,EDM,LW,3,1,2,3,0,2,1,0,0,0,2,0,0,6,16.7,52,17:13,1,14,0,0,,2025-04-26
133,Alex Iafallo,31,WPG,C,3,1,0,1,0,10,1,0,0,0,0,0,0,6,16.7,58,19:24,3,8,0,4,0.0,2025-04-26
134,Mattias Janmark,32,EDM,C,3,1,0,1,2,4,1,0,0,0,0,0,0,1,100.0,34,11:18,0,4,8,6,57.1,2025-04-26
135,Calle Järnkrok,33,TOR,C,3,0,1,1,0,2,0,0,0,0,1,0,0,0,,35,11:49,1,2,0,0,,2025-04-26
136,Seth Jarvis,22,CAR,C,3,2,0,2,-1,2,1,1,0,0,0,0,0,6,33.3,67,22:19,5,10,0,5,0.0,2025-04-26
137,Nick Jensen,34,OTT,D,3,0,0,0,-3,2,0,0,0,0,0,0,0,2,0.0,61,20:30,3,5,0,0,,2025-04-26
138,Marcus Johansson,34,MIN,C,3,0,1,1,-1,0,0,0,0,0,1,0,0,1,0.0,42,13:54,3,4,0,2,0.0,2025-04-26
139,Erik Johnson,36,COL,D,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,30,14:49,2,5,0,0,,2025-04-26
140,Wyatt Johnston,21,DAL,C,3,0,2,2,-1,2,0,0,0,0,1,1,0,7,0.0,64,21:27,2,5,19,18,51.4,2025-04-26
141,Seth Jones,30,FLA,D,2,0,1,1,2,0,0,0,0,0,1,0,0,2,0.0,52,25:52,3,4,0,0,,2025-04-26
142,Mathieu Joseph,27,STL,RW,1,0,0,0,0,10,0,0,0,0,0,0,0,1,0.0,11,11:17,1,4,0,0,,2025-04-26
143,Evander Kane,33,EDM,LW,2,1,1,2,1,4,1,0,0,0,1,0,0,5,20.0,28,13:57,0,9,0,1,0.0,2025-04-26
144,Oliver Kapanen,21,MTL,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,8,8:06,0,0,2,5,28.6,2025-04-26
145,Kirill Kaprizov,27,MIN,LW,3,4,3,7,3,2,2,2,0,0,3,0,0,11,36.4,63,21:00,8,3,0,0,,2025-04-26
146,William Karlsson,32,VEG,C,3,0,1,1,-1,0,0,0,0,0,0,0,1,3,0.0,44,14:45,1,0,14,22,38.9,2025-04-26
147,Parker Kelly,25,COL,F,3,0,1,1,2,2,0,0,0,0,1,0,0,3,0.0,38,12:32,2,11,0,2,0.0,2025-04-26
148,Adrian Kempe,28,LAK,LW,3,4,5,9,-4,2,4,0,0,0,0,5,0,14,28.6,65,21:33,4,5,4,3,57.1,2025-04-26
149,Joel Kiviranta,28,COL,F,3,0,0,0,0,2,0,0,0,0,0,0,0,2,0.0,33,10:55,1,9,0,0,,2025-04-26
150,Tyler Kleven,23,OTT,D,3,0,2,2,1,4,0,0,0,0,2,0,0,1,0.0,38,12:35,1,8,0,0,,2025-04-26
151,John Klingberg,32,EDM,D,2,0,1,1,0,0,0,0,0,0,1,0,0,2,0.0,37,18:19,5,1,0,0,,2025-04-26
152,Matthew Knies,22,TOR,LW,3,2,0,2,3,2,0,2,0,0,0,0,0,4,50.0,58,19:27,4,5,0,0,,2025-04-26
153,Keegan Kolesar,27,VEG,RW,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,35,11:36,2,11,0,0,,2025-04-26
154,Anže Kopitar,37,LAK,C,3,1,6,7,-4,0,0,1,0,0,4,2,0,3,33.3,64,21:26,5,3,38,38,50.0,2025-04-26
155,Jesperi Kotkaniemi,24,CAR,C,3,0,1,1,1,0,0,0,0,0,0,1,0,9,0.0,46,15:27,5,6,15,24,38.5,2025-04-26
156,Johnathan Kovacevic,27,NJD,D,3,0,0,0,-1,2,0,0,0,0,0,0,0,2,0.0,42,14:00,0,8,0,0,,2025-04-26
157,Nikita Kucherov,31,TBL,RW,2,0,1,1,0,0,0,0,0,0,0,1,0,3,0.0,44,22:07,0,3,0,0,,2025-04-26
158,Brett Kulak,31,EDM,D,3,0,1,1,2,2,0,0,0,0,1,0,0,3,0.0,69,22:52,4,3,0,0,,2025-04-26
159,Dmitry Kulikov,34,FLA,D,2,0,1,1,0,2,0,0,0,0,1,0,0,1,0.0,37,18:30,3,9,0,0,,2025-04-26
160,Andrei Kuzmenko,28,LAK,F,3,2,3,5,-2,2,0,2,0,1,2,1,0,11,18.2,55,18:24,1,2,0,0,,2025-04-26
161,Jordan Kyrou,26,STL,C,3,2,0,2,-3,0,0,2,0,0,0,0,0,8,25.0,49,16:21,0,3,0,0,,2025-04-26
162,Alex Laferriere,23,LAK,RW,3,0,0,0,-1,0,0,0,0,0,0,0,0,5,0.0,49,16:13,2,6,1,2,33.3,2025-04-26
163,Patrik Laine,26,MTL,RW,2,0,1,1,-2,2,0,0,0,0,0,1,0,6,0.0,23,11:42,1,4,0,1,0.0,2025-04-26
164,Gabriel Landeskog,32,COL,LW,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,13,13:16,1,6,1,1,50.0,2025-04-26
165,Scott Laughton,30,TOR,C,3,0,1,1,0,2,0,0,0,0,1,0,0,0,,40,13:15,1,5,17,15,53.1,2025-04-26
166,Nick Leddy,33,STL,D,3,0,0,0,-3,2,0,0,0,0,0,0,0,1,0.0,37,12:20,0,3,0,0,,2025-04-26
167,Artturi Lehkonen,29,COL,LW,3,1,1,2,2,2,1,0,0,0,1,0,0,6,16.7,61,20:24,2,6,0,0,,2025-04-26
168,Ryan Leonard,20,WSH,RW,3,0,1,1,2,2,0,0,0,0,1,0,0,6,0.0,35,11:33,0,4,0,0,,2025-04-26
169,Trevor Lewis,38,LAK,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,3,3:01,1,0,0,0,,2025-04-26
170,Esa Lindell,30,DAL,D,3,0,0,0,-1,0,0,0,0,0,0,0,0,4,0.0,81,26:52,12,3,0,0,,2025-04-26
171,Ryan Lindgren,26,COL,D,3,0,2,2,3,4,0,0,0,0,2,0,0,2,0.0,61,20:15,3,8,0,0,,2025-04-26
172,Steven Lorentz,28,TOR,C,3,0,0,0,0,2,0,0,0,0,0,0,0,2,0.0,34,11:26,1,8,2,0,100.0,2025-04-26
173,Adam Lowry,31,WPG,LW,3,1,0,1,0,0,1,0,0,0,0,0,0,6,16.7,49,16:18,1,12,26,21,55.3,2025-04-26
174,Anton Lundell,23,FLA,C,2,0,0,0,0,2,0,0,0,0,0,0,0,2,0.0,34,17:01,1,1,13,6,68.4,2025-04-26
175,Eetu Luostarinen,26,FLA,C,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,34,16:49,3,5,1,1,50.0,2025-04-26
176,Ilya Lyubushkin,30,DAL,D,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0.0,70,23:11,5,5,0,0,,2025-04-26
177,Nathan MacKinnon,29,COL,C,3,3,1,4,2,2,1,2,0,1,1,0,0,20,15.0,74,24:48,1,5,43,34,55.8,2025-04-26
178,Cale Makar,26,COL,D,3,0,2,2,0,0,0,0,0,0,0,2,0,10,0.0,84,27:52,5,6,0,0,,2025-04-26
179,Sam Malinski,26,COL,D,1,0,1,1,1,0,0,0,0,0,1,0,0,0,,12,12:23,1,1,0,0,,2025-04-26
180,Jeff Malott,28,LAK,F,3,0,0,0,-1,0,0,0,0,0,0,0,0,1,0.0,14,4:45,1,3,0,0,,2025-04-26
181,Andrew Mangiapane,28,WSH,LW,3,0,1,1,0,2,0,0,0,0,1,0,0,7,0.0,36,12:05,1,2,1,3,25.0,2025-04-26
182,Josh Manson,33,COL,D,3,0,1,1,0,6,0,0,0,0,1,0,0,5,0.0,59,19:37,2,10,0,0,,2025-04-26
183,Brad Marchand,36,FLA,LW,2,0,1,1,2,4,0,0,0,0,1,0,0,2,0.0,34,17:13,2,4,0,0,,2025-04-26
