rank,Player,Age,team,position,GP,goals,assists,points,plus_minus,penality_mins,even_strength_goals,power_play_goals,short_handed_goals,game_winning_goals,even_strength_assists,power_play_assists,short_handed_assists,shots_on_goal,shooting_percentage,total_ice_time,avg_total_ice_time,blocks,hits,faceoff_wins,faceoff_losses,faceoff_pct,date_retrieved
68,Drew Doughty,35,LAK,D,5,1,2,3,-5,6,0,1,0,0,2,0,0,9,11.1,135,27:02,6,8,0,0,,2025-04-30
69,Nic Dowd,34,WSH,C,4,0,1,1,1,4,0,0,0,0,1,0,0,5,0.0,59,14:46,9,10,29,23,55.8,2025-04-30
70,Justin Dowling,34,NJD,C,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,56,11:15,1,12,22,26,45.8,2025-04-30
71,Leon Draisaitl,29,EDM,C,5,3,7,10,6,2,2,1,0,1,4,3,0,15,20.0,117,23:21,1,9,45,41,52.3,2025-04-30
72,Jonathan Drouin,29,COL,LW,5,0,3,3,-5,0,0,0,0,0,0,3,0,6,0.0,84,16:52,3,4,3,0,100.0,2025-04-30
73,Jack Drury,24,COL,C,5,1,1,2,2,2,1,0,0,0,1,0,0,5,20.0,66,13:18,3,6,28,20,58.3,2025-04-30
74,Pierre-Luc Dubois,26,WSH,LW,4,0,1,1,2,2,0,0,0,0,1,0,0,6,0.0,69,17:19,3,8,32,25,56.1,2025-04-30
75,Matt Duchene,34,DAL,C,5,0,1,1,-3,2,0,0,0,0,0,1,0,8,0.0,89,17:53,3,4,11,10,52.4,2025-04-30
76,Brandon Duhaime,27,WSH,RW,4,2,0,2,0,6,2,0,0,0,0,0,0,6,33.3,60,15:03,4,15,0,2,0.0,2025-04-30
77,Brian Dumoulin,33,NJD,D,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,147,29:21,14,14,0,0,,2025-04-30
78,Christian Dvorak,28,MTL,C,4,2,0,2,-1,4,2,0,0,1,0,0,0,6,33.3,64,16:01,5,3,30,33,47.6,2025-04-30
79,Joel Edmundson,31,LAK,D,5,0,1,1,2,2,0,0,0,0,1,0,0,2,0.0,120,24:02,16,16,0,0,,2025-04-30
80,Jack Eichel,28,VEG,C,5,0,3,3,-6,0,0,0,0,0,1,1,1,16,0.0,112,22:23,3,12,36,46,43.9,2025-04-30
81,Aaron Ekblad,28,FLA,D,2,1,0,1,-3,0,1,0,0,0,0,0,0,3,33.3,43,21:16,4,6,0,0,,2025-04-30
82,Oliver Ekman-Larsson,33,TOR,D,5,2,0,2,2,2,2,0,0,0,0,0,0,7,28.6,103,20:35,6,7,0,0,,2025-04-30
83,Lars Eller,35,WSH,C,4,0,1,1,1,2,0,0,0,0,1,0,0,2,0.0,45,11:16,0,10,15,15,50.0,2025-04-30
84,Ty Emberson,24,EDM,D,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,57,11:29,3,10,0,0,,2025-04-30
85,Joel Eriksson Ek,28,MIN,C,5,0,3,3,1,4,0,0,0,0,2,1,0,19,0.0,111,22:09,8,8,69,57,54.8,2025-04-30
86,Jake Evans,28,MTL,C,4,0,1,1,0,0,0,0,0,0,1,0,0,3,0.0,62,15:31,2,8,28,23,54.9,2025-04-30
87,Brock Faber,22,MIN,D,5,0,0,0,2,0,0,0,0,0,0,0,0,3,0.0,139,27:45,9,3,0,0,,2025-04-30
88,Radek Faksa,31,STL,C,4,0,1,1,1,2,0,0,0,0,1,0,0,0,,55,13:50,3,14,27,21,56.3,2025-04-30
89,Justin Faulk,32,STL,D,4,1,2,3,3,0,1,0,0,0,1,1,0,7,14.3,87,21:47,5,13,0,0,,2025-04-30
90,Kevin Fiala,28,LAK,LW,5,3,2,5,0,2,1,2,0,0,0,2,0,22,13.6,108,21:40,5,15,0,0,,2025-04-30
91,Haydn Fleury,28,WPG,D,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,,13,12:58,0,1,0,0,,2025-04-30
92,Warren Foegele,28,LAK,LW,5,1,2,3,0,0,1,0,0,0,1,1,0,23,4.3,95,19:01,4,15,2,3,40.0,2025-04-30
93,Marcus Foligno,33,MIN,LW,5,3,0,3,2,6,2,0,1,0,0,0,0,7,42.9,80,16:01,2,38,1,3,25.0,2025-04-30
94,Gustav Forsling,28,FLA,D,4,0,0,0,-1,4,0,0,0,0,0,0,0,8,0.0,92,22:53,6,3,0,0,,2025-04-30
95,Cam Fowler,33,STL,D,4,1,7,8,0,0,1,0,0,1,2,5,0,9,11.1,80,19:54,6,1,0,0,,2025-04-30
96,Trent Frederic,26,EDM,C,5,0,1,1,-1,2,0,0,0,0,1,0,0,6,0.0,53,10:40,1,17,1,1,50.0,2025-04-30
97,Brendan Gallagher,32,MTL,RW,4,0,2,2,-6,0,0,0,0,0,1,1,0,9,0.0,63,15:42,1,11,0,1,0.0,2025-04-30
98,Adam Gaudette,28,OTT,C,5,1,2,3,2,4,1,0,0,0,1,0,1,4,25.0,48,9:33,5,8,8,16,33.3,2025-04-30
99,Frédérick Gaudreau,31,MIN,C,5,0,0,0,2,0,0,0,0,0,0,0,0,2,0.0,74,14:54,5,7,20,30,40.0,2025-04-30
100,Vladislav Gavrikov,29,LAK,D,5,0,2,2,-2,2,0,0,0,0,2,0,0,5,0.0,109,21:53,9,4,0,0,,2025-04-30
101,Conor Geekie,20,TBL,C,3,0,0,0,-1,2,0,0,0,0,0,0,0,2,0.0,37,12:10,2,7,0,1,0.0,2025-04-30
102,Samuel Girard,26,COL,D,5,1,2,3,2,0,1,0,0,0,2,0,0,6,16.7,91,18:16,4,7,0,0,,2025-04-30
103,Zemgus Girgensons,31,TBL,C,4,0,0,0,1,0,0,0,0,0,0,0,0,3,0.0,46,11:33,0,8,2,5,28.6,2025-04-30
104,Claude Giroux,37,OTT,C,5,1,3,4,3,0,0,1,0,0,2,1,0,7,14.3,88,17:32,0,6,26,32,44.8,2025-04-30
105,Cody Glass,25,NJD,C,5,0,0,0,-2,2,0,0,0,0,0,0,0,6,0.0,70,14:06,4,9,27,25,51.9,2025-04-30
106,Luke Glendening,35,TBL,C,4,1,0,1,1,0,1,0,0,0,0,0,0,1,100.0,40,9:55,5,8,26,19,57.8,2025-04-30
107,Gage Goncalves,24,TBL,C,4,0,3,3,-1,2,0,0,0,0,3,0,0,0,,65,16:22,4,13,1,0,100.0,2025-04-30
108,Shayne Gostisbehere,31,CAR,D,5,1,3,4,-1,2,1,0,0,0,0,3,0,6,16.7,102,20:26,6,2,0,0,,2025-04-30
109,Yanni Gourde,33,TBL,C,4,0,1,1,-1,0,0,0,0,0,1,0,0,2,0.0,58,14:28,3,8,3,5,37.5,2025-04-30
110,Mikael Granlund,32,DAL,C,5,0,1,1,0,2,0,0,0,0,0,1,0,4,0.0,92,18:25,8,7,5,5,50.0,2025-04-30
111,A.J. Greer,28,FLA,LW,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,,4,4:19,0,2,0,0,,2025-04-30
112,Ridly Greig,22,OTT,C,5,1,0,1,-2,8,1,0,0,0,0,0,0,7,14.3,91,18:13,2,11,3,4,42.9,2025-04-30
113,Jake Guentzel,30,TBL,C,4,2,3,5,-1,4,1,1,0,0,3,0,0,12,16.7,89,22:21,1,6,4,11,26.7,2025-04-30
114,Kaiden Guhle,23,MTL,D,4,0,0,0,-3,4,0,0,0,0,0,0,0,4,0.0,88,21:56,3,12,0,0,,2025-04-30
115,David Gustafsson,24,WPG,C,4,1,0,1,0,0,1,0,0,0,0,0,0,3,33.3,29,7:18,2,2,3,3,50.0,2025-04-30
116,Brandon Hagel,26,TBL,LW,3,0,0,0,-4,5,0,0,0,0,0,0,0,3,0.0,53,17:43,2,5,0,1,0.0,2025-04-30
117,Nicolas Hague,26,VEG,D,5,0,1,1,1,2,0,0,0,0,1,0,0,7,0.0,88,17:40,8,11,0,0,,2025-04-30
118,Taylor Hall,33,CAR,LW,5,1,2,3,-1,0,1,0,0,0,1,1,0,10,10.0,80,15:56,1,2,0,5,0.0,2025-04-30
119,Dougie Hamilton,31,NJD,D,5,0,2,2,-3,6,0,0,0,0,2,0,0,10,0.0,125,25:01,7,11,0,0,,2025-04-30
120,Noah Hanifin,28,VEG,D,5,1,2,3,-1,0,1,0,0,0,2,0,0,16,6.3,118,23:39,11,9,0,0,,2025-04-30
121,Thomas Harley,23,DAL,D,5,2,2,4,1,0,2,0,0,0,0,2,0,5,40.0,143,28:39,16,5,0,0,,2025-04-30
122,Ryan Hartman,30,MIN,RW,5,0,4,4,-1,2,0,0,0,0,3,1,0,12,0.0,88,17:38,11,5,32,37,46.4,2025-04-30
123,Erik Haula,33,NJD,LW,5,0,1,1,-1,2,0,0,0,0,1,0,0,9,0.0,93,18:36,3,20,31,21,59.6,2025-04-30
124,Victor Hedman,34,TBL,D,4,0,1,1,-4,0,0,0,0,0,0,1,0,7,0.0,96,24:00,4,3,0,0,,2025-04-30
125,Emil Heineman,23,MTL,LW,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,38,9:26,4,14,1,2,33.3,2025-04-30
126,Samuel Helenius,22,LAK,C,5,0,0,0,-1,0,0,0,0,0,0,0,0,0,,16,3:11,2,12,1,1,50.0,2025-04-30
127,Adam Henrique,34,EDM,C,5,0,1,1,-1,2,0,0,0,0,1,0,0,10,0.0,73,14:34,6,22,37,31,54.4,2025-04-30
128,Tomáš Hertl,31,VEG,C,5,3,2,5,-1,0,3,0,0,0,0,2,0,14,21.4,94,18:53,2,10,46,33,58.2,2025-04-30
129,Matthew Highmore,28,OTT,LW,1,0,0,0,-1,4,0,0,0,0,0,0,0,1,0.0,9,9:10,1,3,0,0,,2025-04-30
130,Vinnie Hinostroza,30,MIN,C,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0.0,12,11:57,1,1,0,0,,2025-04-30
131,Roope Hintz,28,DAL,LW,5,2,1,3,-1,8,1,1,0,0,1,0,0,18,11.1,93,18:37,6,7,41,37,52.6,2025-04-30
132,Nico Hischier,26,NJD,C,5,4,0,4,0,0,4,0,0,0,0,0,0,16,25.0,121,24:12,7,11,89,75,54.3,2025-04-30
133,Pontus Holmberg,25,TOR,RW,5,0,0,0,1,0,0,0,0,0,0,0,0,4,0.0,67,13:29,4,6,5,3,62.5,2025-04-30
134,Brett Howden,26,VEG,C,5,3,0,3,1,2,2,1,0,2,0,0,0,10,30.0,63,12:38,3,12,8,12,40.0,2025-04-30
135,Luke Hughes,21,NJD,D,1,0,0,0,-1,0,0,0,0,0,0,0,0,2,0.0,22,22:20,1,0,0,0,,2025-04-30
136,Lane Hutson,20,MTL,D,4,0,5,5,-3,0,0,0,0,0,2,3,0,3,0.0,97,24:15,1,1,0,0,,2025-04-30
137,Zach Hyman,32,EDM,LW,5,1,2,3,1,2,1,0,0,0,2,0,0,12,8.3,92,18:26,4,36,0,0,,2025-04-30
138,Alex Iafallo,31,WPG,C,4,1,0,1,-2,10,1,0,0,0,0,0,0,6,16.7,74,18:33,3,12,0,5,0.0,2025-04-30
139,Mark Jankowski,30,CAR,C,2,0,1,1,1,0,0,0,0,0,1,0,0,2,0.0,28,13:53,3,1,12,10,54.5,2025-04-30
140,Mattias Janmark,32,EDM,C,5,2,0,2,3,8,2,0,0,1,0,0,0,5,40.0,56,11:12,0,6,9,17,34.6,2025-04-30
141,Calle Järnkrok,33,TOR,C,5,0,1,1,0,2,0,0,0,0,1,0,0,0,,65,12:54,2,10,0,2,0.0,2025-04-30
142,Seth Jarvis,22,CAR,C,5,2,3,5,-1,4,1,1,0,0,0,3,0,11,18.2,114,22:42,5,17,1,11,8.3,2025-04-30
143,Nick Jensen,34,OTT,D,5,0,0,0,-1,2,0,0,0,0,0,0,0,3,0.0,107,21:24,3,6,0,0,,2025-04-30
144,Marcus Johansson,34,MIN,C,4,0,1,1,-1,0,0,0,0,0,1,0,0,3,0.0,56,14:05,3,5,0,2,0.0,2025-04-30
145,Erik Johnson,36,COL,D,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,30,14:49,2,5,0,0,,2025-04-30
146,Wyatt Johnston,21,DAL,C,5,2,3,5,-2,4,1,1,0,0,2,1,0,11,18.2,104,20:49,3,6,31,29,51.7,2025-04-30
147,Seth Jones,30,FLA,D,4,1,1,2,3,0,1,0,0,1,1,0,0,5,20.0,102,25:29,7,9,0,0,,2025-04-30
148,Mathieu Joseph,27,STL,RW,1,0,0,0,0,10,0,0,0,0,0,0,0,1,0.0,11,11:17,1,4,0,0,,2025-04-30
149,Evander Kane,33,EDM,LW,4,2,1,3,0,4,2,0,0,0,1,0,0,14,14.3,69,17:13,1,17,2,2,50.0,2025-04-30
150,Oliver Kapanen,21,MTL,C,2,0,0,0,-1,0,0,0,0,0,0,0,0,0,,14,6:50,0,0,5,7,41.7,2025-04-30
151,Kirill Kaprizov,27,MIN,LW,5,5,4,9,1,2,2,3,0,0,4,0,0,18,27.8,114,22:53,10,6,0,0,,2025-04-30
152,William Karlsson,32,VEG,C,5,1,1,2,0,0,0,0,1,0,0,0,1,9,11.1,85,17:05,3,0,29,28,50.9,2025-04-30
153,Parker Kelly,25,COL,F,5,0,1,1,3,16,0,0,0,0,1,0,0,5,0.0,62,12:28,5,27,0,5,0.0,2025-04-30
154,Adrian Kempe,28,LAK,LW,5,4,6,10,-7,4,4,0,0,0,0,6,0,20,20.0,109,21:53,8,11,4,3,57.1,2025-04-30
155,Joel Kiviranta,28,COL,F,5,0,0,0,0,2,0,0,0,0,0,0,0,8,0.0,56,11:07,2,15,0,0,,2025-04-30
156,Tyler Kleven,23,OTT,D,5,0,2,2,1,6,0,0,0,0,2,0,0,3,0.0,78,15:32,7,12,0,0,,2025-04-30
157,John Klingberg,32,EDM,D,4,0,2,2,1,0,0,0,0,0,2,0,0,9,0.0,81,20:20,6,5,0,0,,2025-04-30
158,Matthew Knies,22,TOR,LW,5,3,0,3,-1,4,1,2,0,0,0,0,0,12,25.0,101,20:15,4,8,0,0,,2025-04-30
159,Keegan Kolesar,27,VEG,RW,5,0,0,0,0,2,0,0,0,0,0,0,0,2,0.0,56,11:15,3,17,0,1,0.0,2025-04-30
160,Anže Kopitar,37,LAK,C,5,1,7,8,-5,0,0,1,0,0,4,3,0,6,16.7,109,21:48,6,6,69,52,57.0,2025-04-30
161,Jesperi Kotkaniemi,24,CAR,C,5,0,1,1,1,10,0,0,0,0,0,1,0,9,0.0,77,15:23,5,9,25,32,43.9,2025-04-30
162,Johnathan Kovacevic,27,NJD,D,3,0,0,0,-1,2,0,0,0,0,0,0,0,2,0.0,42,14:00,0,8,0,0,,2025-04-30
163,Nikita Kucherov,31,TBL,RW,4,0,4,4,2,2,0,0,0,0,3,1,0,5,0.0,91,22:50,0,4,0,0,,2025-04-30
164,Brett Kulak,31,EDM,D,5,0,1,1,4,2,0,0,0,0,1,0,0,8,0.0,121,24:15,7,4,0,0,,2025-04-30
165,Dmitry Kulikov,34,FLA,D,4,0,2,2,1,2,0,0,0,0,2,0,0,3,0.0,66,16:26,4,14,0,0,,2025-04-30
166,Andrei Kuzmenko,28,LAK,F,5,3,3,6,-3,4,0,3,0,1,2,1,0,14,21.4,93,18:32,2,5,0,0,,2025-04-30
167,Jordan Kyrou,26,STL,C,4,2,0,2,-2,0,0,2,0,0,0,0,0,10,20.0,64,15:59,0,4,0,0,,2025-04-30
168,Alex Laferriere,23,LAK,RW,5,0,1,1,0,0,0,0,0,0,1,0,0,9,0.0,93,18:38,4,17,1,6,14.3,2025-04-30
169,Patrik Laine,26,MTL,RW,2,0,1,1,-2,2,0,0,0,0,0,1,0,6,0.0,23,11:42,1,4,0,1,0.0,2025-04-30
170,Gabriel Landeskog,32,COL,LW,3,1,1,2,1,0,1,0,0,0,1,0,0,4,25.0,46,15:23,1,9,2,6,25.0,2025-04-30
171,Scott Laughton,30,TOR,C,5,0,1,1,0,2,0,0,0,0,1,0,0,2,0.0,71,14:17,2,13,28,28,50.0,2025-04-30
172,Nick Leddy,33,STL,D,4,0,1,1,-2,2,0,0,0,0,1,0,0,1,0.0,55,13:48,2,3,0,0,,2025-04-30
173,Artturi Lehkonen,29,COL,LW,5,2,1,3,2,4,2,0,0,0,1,0,0,13,15.4,94,18:45,2,13,0,0,,2025-04-30
174,Ryan Leonard,20,WSH,RW,4,0,1,1,2,2,0,0,0,0,1,0,0,6,0.0,44,11:01,0,6,0,0,,2025-04-30
175,Trevor Lewis,38,LAK,C,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,8,4:10,1,5,0,0,,2025-04-30
176,Esa Lindell,30,DAL,D,5,0,0,0,0,2,0,0,0,0,0,0,0,5,0.0,123,24:41,15,6,0,0,,2025-04-30
177,Ryan Lindgren,26,COL,D,5,0,2,2,4,8,0,0,0,0,2,0,0,5,0.0,96,19:16,9,12,0,0,,2025-04-30
178,Steven Lorentz,28,TOR,C,5,0,0,0,0,2,0,0,0,0,0,0,0,5,0.0,60,12:06,4,13,5,0,100.0,2025-04-30
179,Adam Lowry,31,WPG,LW,4,1,0,1,-1,14,1,0,0,0,0,0,0,7,14.3,66,16:24,1,18,39,27,59.1,2025-04-30
180,Anton Lundell,23,FLA,C,4,1,1,2,1,2,1,0,0,0,1,0,0,7,14.3,64,15:54,4,4,20,20,50.0,2025-04-30
181,Eetu Luostarinen,26,FLA,C,4,0,1,1,2,2,0,0,0,0,1,0,0,2,0.0,64,15:54,5,16,1,4,20.0,2025-04-30
182,Ilya Lyubushkin,30,DAL,D,5,0,1,1,0,0,0,0,0,0,1,0,0,8,0.0,104,20:49,7,5,0,0,,2025-04-30
