rank,Player,Age,team,position,GP,goals,assists,points,plus_minus,penality_mins,even_strength_goals,power_play_goals,short_handed_goals,game_winning_goals,even_strength_assists,power_play_assists,short_handed_assists,shots_on_goal,shooting_percentage,total_ice_time,avg_total_ice_time,blocks,hits,faceoff_wins,faceoff_losses,faceoff_pct,date_retrieved
21,Lian Bichsel,20,DAL,D,17,0,1,1,1,28,0,0,0,0,1,0,0,12,0.0,201,11:51,8,69,0,0,,2025-05-28
22,Colin Blackwell,31,DAL,C,10,1,0,1,-3,6,1,0,0,1,0,0,0,15,6.7,111,11:09,5,24,19,24,44.2,2025-05-28
23,Jackson Blake,21,CAR,RW,14,3,3,6,0,16,1,2,0,0,3,0,0,25,12.0,240,17:10,0,16,3,6,33.3,2025-05-28
24,Zach Bogosian,34,MIN,D,6,0,1,1,1,0,0,0,0,0,0,0,1,2,0.0,78,13:00,4,6,0,0,,2025-05-28
25,Zachary Bolduc,21,STL,C,7,0,1,1,-1,16,0,0,0,0,1,0,0,7,0.0,93,13:17,2,19,0,1,0.0,2025-05-28
26,Matt Boldy,23,MIN,LW,6,5,2,7,0,2,5,0,0,1,1,1,0,20,25.0,150,25:01,5,12,1,4,20.0,2025-05-28
27,Jesper Boqvist,26,FLA,C,11,2,3,5,0,0,2,0,0,0,3,0,0,6,33.3,108,9:47,4,37,1,3,25.0,2025-05-28
28,Evan Bouchard,25,EDM,D,15,6,11,17,8,4,4,2,0,1,9,2,0,36,16.7,380,25:18,20,7,0,0,,2025-05-28
29,Mavrik Bourque,23,DAL,C,2,0,0,0,-2,0,0,0,0,0,0,0,0,5,0.0,24,11:54,3,3,3,7,30.0,2025-05-28
30,Jesper Bratt,26,NJD,W,5,1,2,3,-5,0,1,0,0,0,2,0,0,20,5.0,117,23:23,5,6,0,0,,2025-05-28
31,Justin Brazeau,26,MIN,F,6,0,2,2,1,0,0,0,0,0,2,0,0,2,0.0,48,7:57,2,22,0,0,,2025-05-28
32,Philip Broberg,23,STL,D,7,1,1,2,9,2,1,0,0,0,1,0,0,8,12.5,155,22:07,10,4,0,0,,2025-05-28
33,Jonas Brodin,31,MIN,D,6,0,1,1,-1,0,0,0,0,0,1,0,0,4,0.0,149,24:48,11,6,0,0,,2025-05-28
34,Connor Brown,31,EDM,RW,14,5,3,8,3,2,5,0,0,0,3,0,0,21,23.8,207,14:48,8,12,5,6,45.5,2025-05-28
35,Josh Brown,31,EDM,D,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,5,4:54,3,0,0,0,,2025-05-28
36,Pavel Buchnevich,29,STL,LW,7,3,5,8,1,14,2,1,0,0,3,2,0,14,21.4,144,20:35,4,14,1,1,50.0,2025-05-28
37,Zeev Buium,19,MIN,D,4,0,1,1,-1,4,0,0,0,0,0,1,0,2,0.0,54,13:36,1,3,0,0,,2025-05-28
38,Brent Burns,39,CAR,D,14,1,4,5,1,10,1,0,0,0,2,2,0,20,5.0,319,22:46,16,8,0,0,,2025-05-28
39,Quinton Byfield,22,LAK,C,6,3,1,4,-7,2,3,0,0,0,1,0,0,18,16.7,135,22:27,2,14,36,47,43.4,2025-05-28
40,Brandon Carlo,28,TOR,D,13,0,0,0,-4,8,0,0,0,0,0,0,0,14,0.0,248,19:05,32,9,0,0,,2025-05-28
41,John Carlson,35,WSH,D,10,1,2,3,3,2,0,1,0,1,1,1,0,13,7.7,243,24:15,16,10,0,0,,2025-05-28
42,Alexandre Carrier,28,MTL,D,5,1,1,2,0,0,1,0,0,0,1,0,0,8,12.5,104,20:44,15,7,0,0,,2025-05-28
43,William Carrier,30,CAR,LW,14,0,0,0,2,4,0,0,0,0,0,0,0,21,0.0,165,11:47,7,60,3,0,100.0,2025-05-28
44,Seamus Casey,21,NJD,D,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,9,9:13,2,1,0,0,,2025-05-28
45,Cole Caufield,24,MTL,RW,5,3,1,4,-6,0,1,2,0,0,1,0,0,24,12.5,98,19:35,0,5,1,1,50.0,2025-05-28
46,Cody Ceci,31,DAL,D,17,0,3,3,-5,2,0,0,0,0,3,0,0,18,0.0,367,21:36,25,22,0,0,,2025-05-28
47,Erik Černák,27,TBL,D,5,1,0,1,1,4,1,0,0,0,0,0,0,14,7.1,90,17:56,7,15,0,0,,2025-05-28
48,Thomas Chabot,28,OTT,D,6,1,3,4,1,2,1,0,0,1,2,1,0,11,9.1,150,24:58,8,8,0,0,,2025-05-28
49,Mitchell Chaffee,27,TBL,F,4,1,0,1,0,0,1,0,0,0,0,0,0,1,100.0,45,11:20,1,8,0,0,,2025-05-28
50,Jalen Chatfield,28,CAR,D,9,1,0,1,6,6,1,0,0,0,0,0,0,8,12.5,184,20:24,11,9,0,0,,2025-05-28
51,Dennis Cholowski,26,NJD,D,2,0,0,0,1,0,0,0,0,0,0,0,0,2,0.0,18,8:59,2,0,0,0,,2025-05-28
52,Jakob Chychrun,26,WSH,D,10,3,2,5,3,6,3,0,0,1,1,1,0,18,16.7,239,23:53,30,13,0,0,,2025-05-28
53,Anthony Cirelli,27,TBL,C,5,1,0,1,-4,18,1,0,0,0,0,0,0,5,20.0,81,16:15,8,14,33,35,48.5,2025-05-28
54,Brandt Clarke,21,LAK,D,6,2,0,2,1,0,1,1,0,0,0,0,0,6,33.3,77,12:47,6,4,0,0,,2025-05-28
55,Ross Colton,28,COL,C,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,7,7:04,0,3,1,0,100.0,2025-05-28
56,Kyle Connor,28,WPG,LW,13,5,12,17,4,0,5,0,0,2,8,4,0,45,11.1,290,22:17,5,11,0,0,,2025-05-28
57,Paul Cotter,25,NJD,C,5,0,1,1,-1,2,0,0,0,0,1,0,0,5,0.0,72,14:25,3,22,0,1,0.0,2025-05-28
58,Nick Cousins,31,OTT,C,5,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,47,9:20,1,14,1,1,50.0,2025-05-28
59,Charlie Coyle,32,COL,C,7,1,0,1,-4,2,1,0,0,0,0,0,0,7,14.3,90,12:50,3,23,46,34,57.5,2025-05-28
60,Dylan Cozens,23,OTT,C,6,1,1,2,-2,12,0,0,1,0,1,0,0,13,7.7,100,16:36,1,27,26,32,44.8,2025-05-28
61,Evgenii Dadonov,35,DAL,RW,16,1,3,4,-3,2,1,0,0,0,3,0,0,16,6.3,186,11:39,7,19,0,0,,2025-05-28
62,Phillip Danault,31,LAK,C,6,2,6,8,2,0,2,0,0,1,4,2,0,9,22.2,124,20:39,12,13,64,57,52.9,2025-05-28
63,Dylan DeMelo,31,WPG,D,12,1,3,4,-1,10,1,0,0,0,3,0,0,18,5.6,262,21:52,14,24,0,0,,2025-05-28
64,Ivan Demidov,19,MTL,RW,5,0,2,2,-5,0,0,0,0,0,0,2,0,2,0.0,72,14:29,2,8,0,0,,2025-05-28
65,Brenden Dillon,34,NJD,D,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,9,8:53,0,4,0,0,,2025-05-28
66,Max Domi,29,TOR,LW,13,3,4,7,2,33,3,0,0,1,3,1,0,19,15.8,171,13:07,1,17,61,45,57.5,2025-05-28
67,Pavel Dorofeyev,24,VEG,LW,8,1,1,2,-7,2,0,1,0,0,0,1,0,27,3.7,139,17:26,3,6,0,1,0.0,2025-05-28
68,Drew Doughty,35,LAK,D,6,1,3,4,-7,6,0,1,0,0,3,0,0,10,10.0,163,27:12,7,12,0,0,,2025-05-28
69,Nic Dowd,34,WSH,C,10,0,1,1,-3,8,0,0,0,0,1,0,0,10,0.0,151,15:08,22,23,78,79,49.7,2025-05-28
70,Justin Dowling,34,NJD,C,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,56,11:15,1,12,22,26,45.8,2025-05-28
71,Leon Draisaitl,29,EDM,C,15,7,16,23,9,2,5,2,0,2,10,6,0,42,16.7,332,22:07,13,19,133,117,53.2,2025-05-28
72,Jonathan Drouin,29,COL,LW,7,0,3,3,-6,0,0,0,0,0,0,3,0,9,0.0,102,14:37,4,5,4,3,57.1,2025-05-28
73,Jack Drury,24,COL,C,7,1,1,2,2,4,1,0,0,0,1,0,0,9,11.1,90,12:54,4,8,38,23,62.3,2025-05-28
74,Pierre-Luc Dubois,26,WSH,LW,10,0,3,3,3,12,0,0,0,0,3,0,0,13,0.0,171,17:03,7,22,79,66,54.5,2025-05-28
75,Matt Duchene,34,DAL,C,17,1,5,6,-15,6,0,1,0,1,0,5,0,23,4.3,283,16:38,13,13,78,44,63.9,2025-05-28
76,Brandon Duhaime,27,WSH,RW,10,3,1,4,-4,10,3,0,0,0,1,0,0,11,27.3,142,14:10,16,40,1,4,20.0,2025-05-28
77,Brian Dumoulin,33,NJD,D,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,147,29:21,14,14,0,0,,2025-05-28
78,Christian Dvorak,28,MTL,C,5,2,0,2,-1,4,2,0,0,1,0,0,0,7,28.6,82,16:22,5,5,40,39,50.6,2025-05-28
79,Joel Edmundson,31,LAK,D,6,0,1,1,2,2,0,0,0,0,1,0,0,2,0.0,139,23:14,17,16,0,0,,2025-05-28
80,Nikolaj Ehlers,28,WPG,LW,8,5,2,7,1,4,4,1,0,0,1,1,0,31,16.1,138,17:17,4,12,0,0,,2025-05-28
81,Jack Eichel,28,VEG,C,11,1,9,10,-8,0,1,0,0,0,4,4,1,30,3.3,255,23:08,12,16,90,102,46.9,2025-05-28
82,Aaron Ekblad,28,FLA,D,12,3,7,10,7,24,3,0,0,0,5,2,0,26,11.5,268,22:21,16,34,0,0,,2025-05-28
83,Oliver Ekman-Larsson,33,TOR,D,13,2,2,4,-1,8,2,0,0,0,2,0,0,12,16.7,248,19:04,18,18,0,0,,2025-05-28
84,Lars Eller,35,WSH,C,9,0,1,1,-1,2,0,0,0,0,1,0,0,3,0.0,97,10:45,3,13,36,35,50.7,2025-05-28
85,Ty Emberson,24,EDM,D,9,0,0,0,1,0,0,0,0,0,0,0,0,5,0.0,85,9:29,4,14,0,0,,2025-05-28
86,Joel Eriksson Ek,28,MIN,C,6,0,3,3,0,4,0,0,0,0,2,1,0,19,0.0,132,22:00,10,8,82,71,53.6,2025-05-28
87,Jake Evans,28,MTL,C,5,0,1,1,0,2,0,0,0,0,1,0,0,4,0.0,78,15:30,2,11,36,30,54.5,2025-05-28
88,Brock Faber,22,MIN,D,6,0,0,0,2,2,0,0,0,0,0,0,0,4,0.0,162,27:04,12,4,0,0,,2025-05-28
89,Radek Faksa,31,STL,C,7,1,4,5,7,2,1,0,0,0,4,0,0,2,50.0,106,15:06,5,21,53,41,56.4,2025-05-28
90,Justin Faulk,32,STL,D,7,1,2,3,3,8,1,0,0,0,1,1,0,12,8.3,166,23:43,13,19,0,0,,2025-05-28
91,Kevin Fiala,28,LAK,LW,6,3,4,7,0,2,1,2,0,0,2,2,0,25,12.0,131,21:53,5,20,0,0,,2025-05-28
92,Haydn Fleury,28,WPG,D,8,0,2,2,2,8,0,0,0,0,2,0,0,3,0.0,122,15:16,10,16,0,0,,2025-05-28
93,Warren Foegele,28,LAK,LW,6,1,2,3,1,0,1,0,0,0,1,1,0,25,4.0,112,18:41,5,19,2,3,40.0,2025-05-28
94,Marcus Foligno,33,MIN,LW,6,3,1,4,4,6,2,0,1,0,1,0,0,10,30.0,96,16:04,3,42,1,4,20.0,2025-05-28
95,Gustav Forsling,28,FLA,D,16,1,3,4,11,8,1,0,0,1,3,0,0,22,4.5,355,22:13,26,19,0,0,,2025-05-28
96,Cam Fowler,33,STL,D,7,2,8,10,2,0,2,0,0,1,3,5,0,12,16.7,163,23:17,9,2,0,0,,2025-05-28
97,Trent Frederic,26,EDM,C,15,1,2,3,0,9,1,0,0,1,2,0,0,13,7.7,163,10:52,12,55,11,4,73.3,2025-05-28
98,Jonah Gadjovich,26,FLA,LW,9,2,1,3,4,18,2,0,0,0,1,0,0,8,25.0,72,7:58,7,52,0,0,,2025-05-28
99,Brendan Gallagher,32,MTL,RW,5,0,2,2,-7,0,0,0,0,0,1,1,0,13,0.0,78,15:37,1,16,0,1,0.0,2025-05-28
100,Adam Gaudette,28,OTT,C,6,1,2,3,2,4,1,0,0,0,1,0,1,4,25.0,56,9:17,5,9,9,17,34.6,2025-05-28
101,Frédérick Gaudreau,31,MIN,C,6,0,0,0,2,0,0,0,0,0,0,0,0,2,0.0,87,14:27,6,8,22,34,39.3,2025-05-28
102,Vladislav Gavrikov,29,LAK,D,6,0,2,2,-1,2,0,0,0,0,2,0,0,5,0.0,126,21:00,10,4,0,0,,2025-05-28
103,Conor Geekie,20,TBL,C,4,0,1,1,0,2,0,0,0,0,1,0,0,3,0.0,49,12:22,3,8,1,1,50.0,2025-05-28
104,Samuel Girard,26,COL,D,7,1,2,3,2,0,1,0,0,0,2,0,0,7,14.3,123,17:38,8,9,0,0,,2025-05-28
105,Zemgus Girgensons,31,TBL,C,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,55,10:56,0,13,2,5,28.6,2025-05-28
106,Claude Giroux,37,OTT,C,6,1,4,5,3,0,0,1,0,0,3,1,0,7,14.3,105,17:30,1,7,29,35,45.3,2025-05-28
107,Cody Glass,25,NJD,C,5,0,0,0,-2,2,0,0,0,0,0,0,0,6,0.0,70,14:06,4,9,27,25,51.9,2025-05-28
108,Luke Glendening,35,TBL,C,5,1,1,2,2,0,1,0,0,0,1,0,0,1,100.0,49,9:43,5,13,31,27,53.4,2025-05-28
109,Gage Goncalves,24,TBL,C,5,1,3,4,-2,2,1,0,0,0,3,0,0,4,25.0,85,16:54,4,15,1,0,100.0,2025-05-28
110,Shayne Gostisbehere,31,CAR,D,14,3,5,8,-9,4,2,1,0,0,0,5,0,23,13.0,265,18:57,15,11,0,0,,2025-05-28
111,Yanni Gourde,33,TBL,C,5,0,1,1,-3,0,0,0,0,0,1,0,0,2,0.0,73,14:31,6,9,5,7,41.7,2025-05-28
112,Mikael Granlund,32,DAL,C,17,5,5,10,0,8,2,3,0,1,2,3,0,29,17.2,297,17:27,16,37,26,22,54.2,2025-05-28
113,A.J. Greer,28,FLA,LW,11,2,1,3,0,8,2,0,0,1,1,0,0,11,18.2,89,8:05,7,44,4,4,50.0,2025-05-28
114,Ridly Greig,22,OTT,C,6,1,0,1,-1,8,1,0,0,0,0,0,0,9,11.1,108,18:01,2,11,3,4,42.9,2025-05-28
115,Jake Guentzel,30,TBL,C,5,3,3,6,-3,6,1,2,0,0,3,0,0,16,18.8,114,22:45,2,6,10,11,47.6,2025-05-28
116,Kaiden Guhle,23,MTL,D,5,0,0,0,-3,4,0,0,0,0,0,0,0,6,0.0,109,21:48,3,15,0,0,,2025-05-28
117,David Gustafsson,24,WPG,C,4,1,0,1,0,0,1,0,0,0,0,0,0,3,33.3,29,7:18,2,2,3,3,50.0,2025-05-28
118,Brandon Hagel,26,TBL,LW,3,0,0,0,-4,5,0,0,0,0,0,0,0,3,0.0,53,17:43,2,5,0,1,0.0,2025-05-28
119,Nicolas Hague,26,VEG,D,11,0,2,2,-2,9,0,0,0,0,2,0,0,11,0.0,178,16:13,18,22,0,0,,2025-05-28
120,Taylor Hall,33,CAR,LW,14,2,4,6,-7,2,2,0,0,1,2,2,0,30,6.7,210,15:01,5,17,0,6,0.0,2025-05-28
121,Dougie Hamilton,31,NJD,D,5,0,2,2,-3,6,0,0,0,0,2,0,0,10,0.0,125,25:01,7,11,0,0,,2025-05-28
122,Noah Hanifin,28,VEG,D,11,1,4,5,1,2,1,0,0,0,4,0,0,26,3.8,254,23:03,21,18,0,0,,2025-05-28
123,Thomas Harley,23,DAL,D,17,4,8,12,-9,10,3,1,0,1,2,6,0,30,13.3,441,25:58,36,21,0,0,,2025-05-28
124,Ryan Hartman,30,MIN,RW,6,2,4,6,1,2,2,0,0,0,3,1,0,18,11.1,105,17:26,11,5,40,46,46.5,2025-05-28
125,Erik Haula,33,NJD,LW,5,0,1,1,-1,2,0,0,0,0,1,0,0,9,0.0,93,18:36,3,20,31,21,59.6,2025-05-28
126,Victor Hedman,34,TBL,D,5,0,3,3,-6,0,0,0,0,0,1,2,0,10,0.0,123,24:32,6,3,0,0,,2025-05-28
127,Emil Heineman,23,MTL,LW,5,1,0,1,1,0,1,0,0,0,0,0,0,4,25.0,45,9:04,4,16,1,2,33.3,2025-05-28
128,Miro Heiskanen,25,DAL,D,7,1,3,4,-4,0,0,1,0,0,1,2,0,14,7.1,150,21:22,4,5,0,0,,2025-05-28
129,Samuel Helenius,22,LAK,C,6,0,1,1,-1,0,0,0,0,0,1,0,0,1,0.0,24,3:58,2,14,6,3,66.7,2025-05-28
130,Adam Henrique,34,EDM,C,15,4,1,5,4,4,4,0,0,1,1,0,0,27,14.8,214,14:14,21,38,106,98,52.0,2025-05-28
131,Tomáš Hertl,31,VEG,C,11,3,2,5,-3,0,3,0,0,0,0,2,0,28,10.7,201,18:17,4,35,78,83,48.4,2025-05-28
132,Matthew Highmore,28,OTT,LW,1,0,0,0,-1,4,0,0,0,0,0,0,0,1,0.0,9,9:10,1,3,0,0,,2025-05-28
133,Vinnie Hinostroza,30,MIN,C,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0.0,12,11:57,1,1,0,0,,2025-05-28
134,Roope Hintz,28,DAL,LW,16,5,6,11,0,10,2,3,0,0,4,2,0,36,13.9,284,17:45,14,13,122,119,50.6,2025-05-28
135,Nico Hischier,26,NJD,C,5,4,0,4,0,0,4,0,0,0,0,0,0,16,25.0,121,24:12,7,11,89,75,54.3,2025-05-28
136,Pontus Holmberg,25,TOR,RW,12,0,1,1,-4,4,0,0,0,0,1,0,0,11,0.0,153,12:43,8,15,6,6,50.0,2025-05-28
137,Brett Howden,26,VEG,C,11,3,0,3,-2,4,2,1,0,2,0,0,0,15,20.0,152,13:50,7,36,23,22,51.1,2025-05-28
138,Luke Hughes,21,NJD,D,1,0,0,0,-1,0,0,0,0,0,0,0,0,2,0.0,22,22:20,1,0,0,0,,2025-05-28
139,Lane Hutson,20,MTL,D,5,0,5,5,-5,0,0,0,0,0,2,3,0,5,0.0,124,24:50,2,1,0,0,,2025-05-28
140,Zach Hyman,32,EDM,LW,15,5,6,11,10,6,5,0,0,1,5,1,0,30,16.7,265,17:42,7,111,0,0,,2025-05-28
141,Alex Iafallo,31,WPG,C,13,1,1,2,-4,10,1,0,0,0,0,1,0,17,5.9,209,16:07,9,46,2,10,16.7,2025-05-28
142,Mark Jankowski,30,CAR,C,6,0,1,1,1,0,0,0,0,0,1,0,0,5,0.0,69,11:27,4,8,35,23,60.3,2025-05-28
143,Mattias Janmark,32,EDM,C,15,2,1,3,3,12,2,0,0,1,1,0,0,11,18.2,174,11:37,6,15,16,46,25.8,2025-05-28
144,Calle Järnkrok,33,TOR,C,12,0,1,1,-4,2,0,0,0,0,1,0,0,3,0.0,152,12:40,6,22,2,4,33.3,2025-05-28
145,Seth Jarvis,22,CAR,C,14,5,9,14,1,6,3,2,0,0,3,6,0,32,15.6,275,19:39,12,47,6,17,26.1,2025-05-28
146,Nick Jensen,34,OTT,D,6,0,0,0,-1,2,0,0,0,0,0,0,0,3,0.0,126,20:56,4,8,0,0,,2025-05-28
147,Marcus Johansson,34,MIN,C,5,0,2,2,0,0,0,0,0,0,2,0,0,5,0.0,70,14:02,3,8,1,2,33.3,2025-05-28
148,Erik Johnson,36,COL,D,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,30,14:49,2,5,0,0,,2025-05-28
149,Wyatt Johnston,21,DAL,C,17,4,4,8,-18,6,2,2,0,1,2,2,0,35,11.4,327,19:14,6,34,96,91,51.3,2025-05-28
150,Seth Jones,30,FLA,D,16,3,3,6,8,4,2,1,0,1,2,1,0,20,15.0,402,25:06,22,38,0,0,,2025-05-28
151,Mathieu Joseph,27,STL,RW,3,1,0,1,1,10,1,0,0,0,0,0,0,6,16.7,41,13:35,8,12,0,0,,2025-05-28
152,David Kämpf,30,TOR,C,1,0,0,0,-2,0,0,0,0,0,0,0,0,1,0.0,13,12:37,0,3,4,7,36.4,2025-05-28
153,Evander Kane,33,EDM,LW,14,4,6,10,4,12,4,0,0,0,5,1,0,35,11.4,227,16:11,6,63,8,8,50.0,2025-05-28
154,Kasperi Kapanen,28,EDM,RW,6,2,0,2,3,6,2,0,0,1,0,0,0,16,12.5,79,13:08,3,27,1,0,100.0,2025-05-28
155,Oliver Kapanen,21,MTL,C,3,0,1,1,0,0,0,0,0,0,1,0,0,1,0.0,21,6:56,0,2,8,10,44.4,2025-05-28
156,Kirill Kaprizov,27,MIN,LW,6,5,4,9,-1,4,2,3,0,0,4,0,0,22,22.7,139,23:08,10,6,0,0,,2025-05-28
157,William Karlsson,32,VEG,C,11,3,3,6,5,0,2,0,1,0,1,1,1,17,17.6,204,18:34,8,2,63,57,52.5,2025-05-28
158,Parker Kelly,25,COL,F,7,0,1,1,4,18,0,0,0,0,1,0,0,6,0.0,88,12:38,7,44,1,6,14.3,2025-05-28
159,Adrian Kempe,28,LAK,LW,6,4,6,10,-8,4,4,0,0,0,0,6,0,21,19.0,130,21:44,8,12,4,3,57.1,2025-05-28
160,Joel Kiviranta,28,COL,F,7,0,0,0,0,2,0,0,0,0,0,0,0,9,0.0,71,10:05,2,20,0,0,,2025-05-28
161,Tyler Kleven,23,OTT,D,6,0,2,2,0,6,0,0,0,0,2,0,0,4,0.0,95,15:47,8,16,0,0,,2025-05-28
162,John Klingberg,32,EDM,D,14,1,3,4,7,2,0,1,0,0,3,0,0,18,5.6,264,18:53,25,22,0,0,,2025-05-28
163,Matthew Knies,22,TOR,LW,13,5,2,7,-4,6,3,2,0,1,2,0,0,29,17.2,257,19:48,8,31,0,0,,2025-05-28
164,Keegan Kolesar,27,VEG,RW,11,0,1,1,-2,6,0,0,0,0,1,0,0,7,0.0,125,11:21,5,53,1,1,50.0,2025-05-28
165,Anže Kopitar,37,LAK,C,6,2,7,9,-6,0,1,1,0,0,4,3,0,8,25.0,129,21:29,6,8,80,58,58.0,2025-05-28
166,Kaedan Korczak,24,VEG,D,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,13,13:04,1,1,0,0,,2025-05-28
167,Jesperi Kotkaniemi,24,CAR,C,13,0,4,4,1,12,0,0,0,0,2,2,0,18,0.0,180,13:49,9,29,61,69,46.9,2025-05-28
168,Johnathan Kovacevic,27,NJD,D,3,0,0,0,-1,2,0,0,0,0,0,0,0,2,0.0,42,14:00,0,8,0,0,,2025-05-28
169,Nikita Kucherov,31,TBL,RW,5,0,4,4,0,2,0,0,0,0,3,1,0,7,0.0,115,22:59,1,5,0,0,,2025-05-28
170,Brett Kulak,31,EDM,D,15,1,4,5,8,6,1,0,0,0,4,0,0,16,6.3,350,23:21,29,13,0,0,,2025-05-28
171,Dmitry Kulikov,34,FLA,D,16,1,3,4,0,10,1,0,0,1,3,0,0,15,6.7,263,16:27,14,60,0,0,,2025-05-28
172,Andrei Kuzmenko,28,LAK,F,6,3,3,6,-5,4,0,3,0,1,2,1,0,17,17.6,110,18:15,3,5,0,0,,2025-05-28
173,Jordan Kyrou,26,STL,C,7,3,0,3,-4,0,1,2,0,0,0,0,0,18,16.7,123,17:34,1,6,0,0,,2025-05-28
174,Alex Laferriere,23,LAK,RW,6,0,3,3,1,2,0,0,0,0,3,0,0,10,0.0,110,18:15,4,20,1,6,14.3,2025-05-28
175,Patrik Laine,26,MTL,RW,2,0,1,1,-2,2,0,0,0,0,0,1,0,6,0.0,23,11:42,1,4,0,1,0.0,2025-05-28
176,Gabriel Landeskog,32,COL,LW,5,1,3,4,4,0,1,0,0,0,3,0,0,10,10.0,86,17:13,3,16,4,7,36.4,2025-05-28
177,Scott Laughton,30,TOR,C,13,0,2,2,-3,8,0,0,0,0,2,0,0,6,0.0,180,13:52,11,41,72,54,57.1,2025-05-28
178,Nick Leddy,33,STL,D,7,0,1,1,-4,2,0,0,0,0,1,0,0,1,0.0,99,14:11,3,6,0,0,,2025-05-28
179,Artturi Lehkonen,29,COL,LW,7,3,1,4,3,4,3,0,0,0,1,0,0,21,14.3,135,19:13,5,16,0,0,,2025-05-28
180,Ryan Leonard,20,WSH,RW,8,0,1,1,1,2,0,0,0,0,1,0,0,12,0.0,81,10:09,4,11,0,1,0.0,2025-05-28
181,Trevor Lewis,38,LAK,C,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,8,4:10,1,5,0,0,,2025-05-28
