rank,Player,Age,team,position,GP,goals,assists,points,plus_minus,penality_mins,even_strength_goals,power_play_goals,short_handed_goals,game_winning_goals,even_strength_assists,power_play_assists,short_handed_assists,shots_on_goal,shooting_percentage,total_ice_time,avg_total_ice_time,blocks,hits,faceoff_wins,faceoff_losses,faceoff_pct,date_retrieved
61,Evgenii Dadonov,35,DAL,RW,6,1,1,2,-1,2,1,0,0,0,1,0,0,9,11.1,78,13:03,4,10,0,0,,2025-05-03
62,Phillip Danault,31,LAK,C,6,2,6,8,2,0,2,0,0,1,4,2,0,9,22.2,124,20:39,12,13,64,57,52.9,2025-05-03
63,Dylan DeMelo,31,WPG,D,5,1,1,2,-2,4,1,0,0,0,1,0,0,6,16.7,102,20:25,6,9,0,0,,2025-05-03
64,Ivan Demidov,19,MTL,RW,5,0,2,2,-5,0,0,0,0,0,0,2,0,2,0.0,72,14:29,2,8,0,0,,2025-05-03
65,Brenden Dillon,34,NJD,D,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,9,8:53,0,4,0,0,,2025-05-03
66,Max Domi,29,TOR,LW,6,1,1,2,0,4,1,0,0,1,1,0,0,8,12.5,83,13:50,0,11,25,17,59.5,2025-05-03
67,Pavel Dorofeyev,24,VEG,LW,5,1,1,2,-5,0,0,1,0,0,0,1,0,18,5.6,88,17:40,2,3,0,0,,2025-05-03
68,Drew Doughty,35,LAK,D,6,1,3,4,-7,6,0,1,0,0,3,0,0,10,10.0,163,27:12,7,12,0,0,,2025-05-03
69,Nic Dowd,34,WSH,C,5,0,1,1,1,4,0,0,0,0,1,0,0,7,0.0,78,15:33,9,11,36,37,49.3,2025-05-03
70,Justin Dowling,34,NJD,C,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,56,11:15,1,12,22,26,45.8,2025-05-03
71,Leon Draisaitl,29,EDM,C,6,3,7,10,6,2,2,1,0,1,4,3,0,18,16.7,139,23:05,4,9,52,48,52.0,2025-05-03
72,Jonathan Drouin,29,COL,LW,6,0,3,3,-6,0,0,0,0,0,0,3,0,8,0.0,95,15:46,3,5,3,3,50.0,2025-05-03
73,Jack Drury,24,COL,C,6,1,1,2,2,2,1,0,0,0,1,0,0,8,12.5,79,13:05,4,7,34,20,63.0,2025-05-03
74,Pierre-Luc Dubois,26,WSH,LW,5,0,2,2,4,4,0,0,0,0,2,0,0,8,0.0,85,17:06,3,12,38,31,55.1,2025-05-03
75,Matt Duchene,34,DAL,C,6,0,1,1,-5,2,0,0,0,0,0,1,0,8,0.0,107,17:47,4,4,18,12,60.0,2025-05-03
76,Brandon Duhaime,27,WSH,RW,5,3,0,3,1,8,3,0,0,0,0,0,0,8,37.5,73,14:31,7,20,1,4,20.0,2025-05-03
77,Brian Dumoulin,33,NJD,D,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,147,29:21,14,14,0,0,,2025-05-03
78,Christian Dvorak,28,MTL,C,5,2,0,2,-1,4,2,0,0,1,0,0,0,7,28.6,82,16:22,5,5,40,39,50.6,2025-05-03
79,Joel Edmundson,31,LAK,D,6,0,1,1,2,2,0,0,0,0,1,0,0,2,0.0,139,23:14,17,16,0,0,,2025-05-03
80,Nikolaj Ehlers,28,WPG,LW,1,0,0,0,-2,0,0,0,0,0,0,0,0,3,0.0,16,16:00,0,1,0,0,,2025-05-03
81,Jack Eichel,28,VEG,C,6,1,4,5,-4,0,1,0,0,0,1,2,1,19,5.3,135,22:26,8,13,47,52,47.5,2025-05-03
82,Aaron Ekblad,28,FLA,D,2,1,0,1,-3,0,1,0,0,0,0,0,0,3,33.3,43,21:16,4,6,0,0,,2025-05-03
83,Oliver Ekman-Larsson,33,TOR,D,6,2,0,2,2,2,2,0,0,0,0,0,0,8,25.0,118,19:42,6,10,0,0,,2025-05-03
84,Lars Eller,35,WSH,C,5,0,1,1,0,2,0,0,0,0,1,0,0,2,0.0,55,11:04,1,11,21,17,55.3,2025-05-03
85,Ty Emberson,24,EDM,D,6,0,0,0,1,0,0,0,0,0,0,0,0,4,0.0,65,10:45,3,11,0,0,,2025-05-03
86,Joel Eriksson Ek,28,MIN,C,6,0,3,3,0,4,0,0,0,0,2,1,0,19,0.0,132,22:00,10,8,82,71,53.6,2025-05-03
87,Jake Evans,28,MTL,C,5,0,1,1,0,2,0,0,0,0,1,0,0,4,0.0,78,15:30,2,11,36,30,54.5,2025-05-03
88,Brock Faber,22,MIN,D,6,0,0,0,2,2,0,0,0,0,0,0,0,4,0.0,162,27:04,12,4,0,0,,2025-05-03
89,Radek Faksa,31,STL,C,6,0,4,4,6,2,0,0,0,0,4,0,0,1,0.0,83,13:49,4,18,43,33,56.6,2025-05-03
90,Justin Faulk,32,STL,D,6,1,2,3,5,8,1,0,0,0,1,1,0,11,9.1,129,21:31,8,16,0,0,,2025-05-03
91,Kevin Fiala,28,LAK,LW,6,3,4,7,0,2,1,2,0,0,2,2,0,25,12.0,131,21:53,5,20,0,0,,2025-05-03
92,Haydn Fleury,28,WPG,D,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,,13,12:58,0,1,0,0,,2025-05-03
93,Warren Foegele,28,LAK,LW,6,1,2,3,1,0,1,0,0,0,1,1,0,25,4.0,112,18:41,5,19,2,3,40.0,2025-05-03
94,Marcus Foligno,33,MIN,LW,6,3,1,4,4,6,2,0,1,0,1,0,0,10,30.0,96,16:04,3,42,1,4,20.0,2025-05-03
95,Gustav Forsling,28,FLA,D,5,0,1,1,1,4,0,0,0,0,1,0,0,8,0.0,117,23:29,11,6,0,0,,2025-05-03
96,Cam Fowler,33,STL,D,6,2,8,10,0,0,2,0,0,1,3,5,0,11,18.2,122,20:24,7,2,0,0,,2025-05-03
97,Trent Frederic,26,EDM,C,6,1,2,3,0,2,1,0,0,1,2,0,0,8,12.5,63,10:27,1,18,2,1,66.7,2025-05-03
98,Brendan Gallagher,32,MTL,RW,5,0,2,2,-7,0,0,0,0,0,1,1,0,13,0.0,78,15:37,1,16,0,1,0.0,2025-05-03
99,Adam Gaudette,28,OTT,C,6,1,2,3,2,4,1,0,0,0,1,0,1,4,25.0,56,9:17,5,9,9,17,34.6,2025-05-03
100,Frédérick Gaudreau,31,MIN,C,6,0,0,0,2,0,0,0,0,0,0,0,0,2,0.0,87,14:27,6,8,22,34,39.3,2025-05-03
101,Vladislav Gavrikov,29,LAK,D,6,0,2,2,-1,2,0,0,0,0,2,0,0,5,0.0,126,21:00,10,4,0,0,,2025-05-03
102,Conor Geekie,20,TBL,C,4,0,1,1,0,2,0,0,0,0,1,0,0,3,0.0,49,12:22,3,8,1,1,50.0,2025-05-03
103,Samuel Girard,26,COL,D,6,1,2,3,2,0,1,0,0,0,2,0,0,7,14.3,109,18:05,6,9,0,0,,2025-05-03
104,Zemgus Girgensons,31,TBL,C,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,55,10:56,0,13,2,5,28.6,2025-05-03
105,Claude Giroux,37,OTT,C,6,1,4,5,3,0,0,1,0,0,3,1,0,7,14.3,105,17:30,1,7,29,35,45.3,2025-05-03
106,Cody Glass,25,NJD,C,5,0,0,0,-2,2,0,0,0,0,0,0,0,6,0.0,70,14:06,4,9,27,25,51.9,2025-05-03
107,Luke Glendening,35,TBL,C,5,1,1,2,2,0,1,0,0,0,1,0,0,1,100.0,49,9:43,5,13,31,27,53.4,2025-05-03
108,Gage Goncalves,24,TBL,C,5,1,3,4,-2,2,1,0,0,0,3,0,0,4,25.0,85,16:54,4,15,1,0,100.0,2025-05-03
109,Shayne Gostisbehere,31,CAR,D,5,1,3,4,-1,2,1,0,0,0,0,3,0,6,16.7,102,20:26,6,2,0,0,,2025-05-03
110,Yanni Gourde,33,TBL,C,5,0,1,1,-3,0,0,0,0,0,1,0,0,2,0.0,73,14:31,6,9,5,7,41.7,2025-05-03
111,Mikael Granlund,32,DAL,C,6,1,1,2,0,4,1,0,0,0,0,1,0,6,16.7,109,18:11,8,8,7,5,58.3,2025-05-03
112,A.J. Greer,28,FLA,LW,2,0,0,0,-3,0,0,0,0,0,0,0,0,0,,11,5:39,0,7,0,0,,2025-05-03
113,Ridly Greig,22,OTT,C,6,1,0,1,-1,8,1,0,0,0,0,0,0,9,11.1,108,18:01,2,11,3,4,42.9,2025-05-03
114,Jake Guentzel,30,TBL,C,5,3,3,6,-3,6,1,2,0,0,3,0,0,16,18.8,114,22:45,2,6,10,11,47.6,2025-05-03
115,Kaiden Guhle,23,MTL,D,5,0,0,0,-3,4,0,0,0,0,0,0,0,6,0.0,109,21:48,3,15,0,0,,2025-05-03
116,David Gustafsson,24,WPG,C,4,1,0,1,0,0,1,0,0,0,0,0,0,3,33.3,29,7:18,2,2,3,3,50.0,2025-05-03
117,Brandon Hagel,26,TBL,LW,3,0,0,0,-4,5,0,0,0,0,0,0,0,3,0.0,53,17:43,2,5,0,1,0.0,2025-05-03
118,Nicolas Hague,26,VEG,D,6,0,1,1,1,4,0,0,0,0,1,0,0,8,0.0,100,16:44,8,11,0,0,,2025-05-03
119,Taylor Hall,33,CAR,LW,5,1,2,3,-1,0,1,0,0,0,1,1,0,10,10.0,80,15:56,1,2,0,5,0.0,2025-05-03
120,Dougie Hamilton,31,NJD,D,5,0,2,2,-3,6,0,0,0,0,2,0,0,10,0.0,125,25:01,7,11,0,0,,2025-05-03
121,Noah Hanifin,28,VEG,D,6,1,2,3,-3,2,1,0,0,0,2,0,0,17,5.9,139,23:07,12,10,0,0,,2025-05-03
122,Thomas Harley,23,DAL,D,6,2,2,4,-2,2,2,0,0,0,0,2,0,7,28.6,170,28:19,19,8,0,0,,2025-05-03
123,Ryan Hartman,30,MIN,RW,6,2,4,6,1,2,2,0,0,0,3,1,0,18,11.1,105,17:26,11,5,40,46,46.5,2025-05-03
124,Erik Haula,33,NJD,LW,5,0,1,1,-1,2,0,0,0,0,1,0,0,9,0.0,93,18:36,3,20,31,21,59.6,2025-05-03
125,Victor Hedman,34,TBL,D,5,0,3,3,-6,0,0,0,0,0,1,2,0,10,0.0,123,24:32,6,3,0,0,,2025-05-03
126,Emil Heineman,23,MTL,LW,5,1,0,1,1,0,1,0,0,0,0,0,0,4,25.0,45,9:04,4,16,1,2,33.3,2025-05-03
127,Samuel Helenius,22,LAK,C,6,0,1,1,-1,0,0,0,0,0,1,0,0,1,0.0,24,3:58,2,14,6,3,66.7,2025-05-03
128,Adam Henrique,34,EDM,C,6,1,1,2,0,2,1,0,0,0,1,0,0,13,7.7,86,14:16,8,24,41,32,56.2,2025-05-03
129,Tomáš Hertl,31,VEG,C,6,3,2,5,-2,0,3,0,0,0,0,2,0,16,18.8,111,18:34,2,15,53,40,57.0,2025-05-03
130,Matthew Highmore,28,OTT,LW,1,0,0,0,-1,4,0,0,0,0,0,0,0,1,0.0,9,9:10,1,3,0,0,,2025-05-03
131,Vinnie Hinostroza,30,MIN,C,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0.0,12,11:57,1,1,0,0,,2025-05-03
132,Roope Hintz,28,DAL,LW,6,4,3,7,-1,8,2,2,0,0,3,0,0,23,17.4,110,18:18,8,7,49,48,50.5,2025-05-03
133,Nico Hischier,26,NJD,C,5,4,0,4,0,0,4,0,0,0,0,0,0,16,25.0,121,24:12,7,11,89,75,54.3,2025-05-03
134,Pontus Holmberg,25,TOR,RW,6,0,1,1,2,0,0,0,0,0,1,0,0,4,0.0,78,12:58,5,6,5,4,55.6,2025-05-03
135,Brett Howden,26,VEG,C,6,3,0,3,1,2,2,1,0,2,0,0,0,10,30.0,76,12:41,5,16,9,15,37.5,2025-05-03
136,Luke Hughes,21,NJD,D,1,0,0,0,-1,0,0,0,0,0,0,0,0,2,0.0,22,22:20,1,0,0,0,,2025-05-03
137,Lane Hutson,20,MTL,D,5,0,5,5,-5,0,0,0,0,0,2,3,0,5,0.0,124,24:50,2,1,0,0,,2025-05-03
138,Zach Hyman,32,EDM,LW,6,2,3,5,1,4,2,0,0,0,2,1,0,14,14.3,112,18:42,4,43,0,0,,2025-05-03
139,Alex Iafallo,31,WPG,C,6,1,0,1,-4,10,1,0,0,0,0,0,0,8,12.5,104,17:18,4,17,1,5,16.7,2025-05-03
140,Mark Jankowski,30,CAR,C,2,0,1,1,1,0,0,0,0,0,1,0,0,2,0.0,28,13:53,3,1,12,10,54.5,2025-05-03
141,Mattias Janmark,32,EDM,C,6,2,1,3,3,8,2,0,0,1,1,0,0,5,40.0,68,11:21,1,7,9,21,30.0,2025-05-03
142,Calle Järnkrok,33,TOR,C,6,0,1,1,-1,2,0,0,0,0,1,0,0,0,,75,12:35,2,11,0,3,0.0,2025-05-03
143,Seth Jarvis,22,CAR,C,5,2,3,5,-1,4,1,1,0,0,0,3,0,11,18.2,114,22:42,5,17,1,11,8.3,2025-05-03
144,Nick Jensen,34,OTT,D,6,0,0,0,-1,2,0,0,0,0,0,0,0,3,0.0,126,20:56,4,8,0,0,,2025-05-03
145,Marcus Johansson,34,MIN,C,5,0,2,2,0,0,0,0,0,0,2,0,0,5,0.0,70,14:02,3,8,1,2,33.3,2025-05-03
146,Erik Johnson,36,COL,D,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,30,14:49,2,5,0,0,,2025-05-03
147,Wyatt Johnston,21,DAL,C,6,2,4,6,-7,4,1,1,0,0,2,2,0,14,14.3,122,20:17,3,6,35,37,48.6,2025-05-03
148,Seth Jones,30,FLA,D,5,1,1,2,5,2,1,0,0,1,1,0,0,7,14.3,128,25:41,7,11,0,0,,2025-05-03
149,Mathieu Joseph,27,STL,RW,2,0,0,0,0,10,0,0,0,0,0,0,0,3,0.0,23,11:20,3,9,0,0,,2025-05-03
150,Evander Kane,33,EDM,LW,5,2,1,3,-1,4,2,0,0,0,1,0,0,15,13.3,86,17:12,2,18,3,2,60.0,2025-05-03
151,Oliver Kapanen,21,MTL,C,3,0,1,1,0,0,0,0,0,0,1,0,0,1,0.0,21,6:56,0,2,8,10,44.4,2025-05-03
152,Kirill Kaprizov,27,MIN,LW,6,5,4,9,-1,4,2,3,0,0,4,0,0,22,22.7,139,23:08,10,6,0,0,,2025-05-03
153,William Karlsson,32,VEG,C,6,1,1,2,2,0,0,0,1,0,0,0,1,10,10.0,104,17:25,5,0,32,32,50.0,2025-05-03
154,Parker Kelly,25,COL,F,6,0,1,1,3,16,0,0,0,0,1,0,0,6,0.0,75,12:28,5,38,1,6,14.3,2025-05-03
155,Adrian Kempe,28,LAK,LW,6,4,6,10,-8,4,4,0,0,0,0,6,0,21,19.0,130,21:44,8,12,4,3,57.1,2025-05-03
156,Joel Kiviranta,28,COL,F,6,0,0,0,0,2,0,0,0,0,0,0,0,8,0.0,64,10:37,2,17,0,0,,2025-05-03
157,Tyler Kleven,23,OTT,D,6,0,2,2,0,6,0,0,0,0,2,0,0,4,0.0,95,15:47,8,16,0,0,,2025-05-03
158,John Klingberg,32,EDM,D,5,0,2,2,3,0,0,0,0,0,2,0,0,11,0.0,98,19:33,10,5,0,0,,2025-05-03
159,Matthew Knies,22,TOR,LW,6,3,0,3,-2,4,1,2,0,0,0,0,0,14,21.4,120,20:02,4,12,0,0,,2025-05-03
160,Keegan Kolesar,27,VEG,RW,6,0,0,0,0,2,0,0,0,0,0,0,0,3,0.0,68,11:20,4,21,0,1,0.0,2025-05-03
161,Anže Kopitar,37,LAK,C,6,2,7,9,-6,0,1,1,0,0,4,3,0,8,25.0,129,21:29,6,8,80,58,58.0,2025-05-03
162,Jesperi Kotkaniemi,24,CAR,C,5,0,1,1,1,10,0,0,0,0,0,1,0,9,0.0,77,15:23,5,9,25,32,43.9,2025-05-03
163,Johnathan Kovacevic,27,NJD,D,3,0,0,0,-1,2,0,0,0,0,0,0,0,2,0.0,42,14:00,0,8,0,0,,2025-05-03
164,Nikita Kucherov,31,TBL,RW,5,0,4,4,0,2,0,0,0,0,3,1,0,7,0.0,115,22:59,1,5,0,0,,2025-05-03
165,Brett Kulak,31,EDM,D,6,0,2,2,5,2,0,0,0,0,2,0,0,8,0.0,145,24:14,12,6,0,0,,2025-05-03
166,Dmitry Kulikov,34,FLA,D,5,0,2,2,0,2,0,0,0,0,2,0,0,3,0.0,88,17:32,6,21,0,0,,2025-05-03
167,Andrei Kuzmenko,28,LAK,F,6,3,3,6,-5,4,0,3,0,1,2,1,0,17,17.6,110,18:15,3,5,0,0,,2025-05-03
168,Jordan Kyrou,26,STL,C,6,2,0,2,-5,0,0,2,0,0,0,0,0,13,15.4,96,16:04,1,5,0,0,,2025-05-03
169,Alex Laferriere,23,LAK,RW,6,0,3,3,1,2,0,0,0,0,3,0,0,10,0.0,110,18:15,4,20,1,6,14.3,2025-05-03
170,Patrik Laine,26,MTL,RW,2,0,1,1,-2,2,0,0,0,0,0,1,0,6,0.0,23,11:42,1,4,0,1,0.0,2025-05-03
171,Gabriel Landeskog,32,COL,LW,4,1,3,4,4,0,1,0,0,0,3,0,0,8,12.5,66,16:27,3,14,3,6,33.3,2025-05-03
172,Scott Laughton,30,TOR,C,6,0,2,2,1,2,0,0,0,0,2,0,0,3,0.0,85,14:10,4,16,31,29,51.7,2025-05-03
173,Nick Leddy,33,STL,D,6,0,1,1,-4,2,0,0,0,0,1,0,0,1,0.0,81,13:32,2,4,0,0,,2025-05-03
174,Artturi Lehkonen,29,COL,LW,6,3,1,4,4,4,3,0,0,0,1,0,0,21,14.3,114,19:04,4,14,0,0,,2025-05-03
175,Ryan Leonard,20,WSH,RW,5,0,1,1,1,2,0,0,0,0,1,0,0,8,0.0,53,10:32,1,7,0,0,,2025-05-03
176,Trevor Lewis,38,LAK,C,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,8,4:10,1,5,0,0,,2025-05-03
177,Esa Lindell,30,DAL,D,6,0,0,0,0,2,0,0,0,0,0,0,0,6,0.0,149,24:46,17,6,0,0,,2025-05-03
178,Ryan Lindgren,26,COL,D,6,0,2,2,4,8,0,0,0,0,2,0,0,8,0.0,114,19:00,12,12,0,0,,2025-05-03
179,Steven Lorentz,28,TOR,C,6,0,0,0,-1,2,0,0,0,0,0,0,0,5,0.0,73,12:06,4,17,6,0,100.0,2025-05-03
180,Adam Lowry,31,WPG,LW,6,2,0,2,-3,14,2,0,0,0,0,0,0,10,20.0,101,16:47,1,25,57,45,55.9,2025-05-03
181,Anton Lundell,23,FLA,C,5,2,3,5,3,2,2,0,0,0,3,0,0,10,20.0,82,16:18,4,4,29,27,51.8,2025-05-03
182,Eetu Luostarinen,26,FLA,C,5,1,4,5,6,2,1,0,0,0,4,0,0,5,20.0,80,16:00,6,20,3,5,37.5,2025-05-03
