rank,Player,Age,team,position,GP,goals,assists,points,plus_minus,penality_mins,even_strength_goals,power_play_goals,short_handed_goals,game_winning_goals,even_strength_assists,power_play_assists,short_handed_assists,shots_on_goal,shooting_percentage,total_ice_time,avg_total_ice_time,blocks,hits,faceoff_wins,faceoff_losses,faceoff_pct,date_retrieved
27,Jesper Boqvist,26,FLA,C,7,0,0,0,-3,0,0,0,0,0,0,0,0,2,0.0,51,7:15,4,14,0,3,0.0,2025-05-12
28,Evan Bouchard,25,EDM,D,9,4,7,11,3,2,2,2,0,1,6,1,0,28,14.3,239,26:36,11,6,0,0,,2025-05-12
29,Mavrik Bourque,23,DAL,C,2,0,0,0,-2,0,0,0,0,0,0,0,0,5,0.0,24,11:54,3,3,3,7,30.0,2025-05-12
30,Jesper Bratt,26,NJD,W,5,1,2,3,-5,0,1,0,0,0,2,0,0,20,5.0,117,23:23,5,6,0,0,,2025-05-12
31,Justin Brazeau,26,MIN,F,6,0,2,2,1,0,0,0,0,0,2,0,0,2,0.0,48,7:57,2,22,0,0,,2025-05-12
32,Philip Broberg,23,STL,D,7,1,1,2,9,2,1,0,0,0,1,0,0,8,12.5,155,22:07,10,4,0,0,,2025-05-12
33,Jonas Brodin,31,MIN,D,6,0,1,1,-1,0,0,0,0,0,1,0,0,4,0.0,149,24:48,11,6,0,0,,2025-05-12
34,Connor Brown,31,EDM,RW,9,4,2,6,2,2,4,0,0,0,2,0,0,14,28.6,136,15:09,4,6,3,4,42.9,2025-05-12
35,Josh Brown,31,EDM,D,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,5,4:54,3,0,0,0,,2025-05-12
36,Pavel Buchnevich,29,STL,LW,7,3,5,8,1,14,2,1,0,0,3,2,0,14,21.4,144,20:35,4,14,1,1,50.0,2025-05-12
37,Zeev Buium,19,MIN,D,4,0,1,1,-1,4,0,0,0,0,0,1,0,2,0.0,54,13:36,1,3,0,0,,2025-05-12
38,Brent Burns,39,CAR,D,8,1,2,3,0,6,1,0,0,0,1,1,0,13,7.7,179,22:26,8,5,0,0,,2025-05-12
39,Quinton Byfield,22,LAK,C,6,3,1,4,-7,2,3,0,0,0,1,0,0,18,16.7,135,22:27,2,14,36,47,43.4,2025-05-12
40,Brandon Carlo,28,TOR,D,10,0,0,0,-1,6,0,0,0,0,0,0,0,10,0.0,192,19:11,20,5,0,0,,2025-05-12
41,John Carlson,35,WSH,D,8,1,2,3,6,2,0,1,0,1,1,1,0,10,10.0,194,24:18,13,8,0,0,,2025-05-12
42,Alexandre Carrier,28,MTL,D,5,1,1,2,0,0,1,0,0,0,1,0,0,8,12.5,104,20:44,15,7,0,0,,2025-05-12
43,William Carrier,30,CAR,LW,8,0,0,0,1,2,0,0,0,0,0,0,0,12,0.0,91,11:25,3,33,2,0,100.0,2025-05-12
44,Seamus Casey,21,NJD,D,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,9,9:13,2,1,0,0,,2025-05-12
45,Cole Caufield,24,MTL,RW,5,3,1,4,-6,0,1,2,0,0,1,0,0,24,12.5,98,19:35,0,5,1,1,50.0,2025-05-12
46,Cody Ceci,31,DAL,D,10,0,3,3,0,2,0,0,0,0,3,0,0,11,0.0,229,22:54,19,16,0,0,,2025-05-12
47,Erik Černák,27,TBL,D,5,1,0,1,1,4,1,0,0,0,0,0,0,14,7.1,90,17:56,7,15,0,0,,2025-05-12
48,Thomas Chabot,28,OTT,D,6,1,3,4,1,2,1,0,0,1,2,1,0,11,9.1,150,24:58,8,8,0,0,,2025-05-12
49,Mitchell Chaffee,27,TBL,F,4,1,0,1,0,0,1,0,0,0,0,0,0,1,100.0,45,11:20,1,8,0,0,,2025-05-12
50,Jalen Chatfield,28,CAR,D,8,1,0,1,4,6,1,0,0,0,0,0,0,7,14.3,166,20:45,9,8,0,0,,2025-05-12
51,Dennis Cholowski,26,NJD,D,2,0,0,0,1,0,0,0,0,0,0,0,0,2,0.0,18,8:59,2,0,0,0,,2025-05-12
52,Jakob Chychrun,26,WSH,D,8,2,1,3,6,6,2,0,0,1,1,0,0,11,18.2,190,23:45,25,9,0,0,,2025-05-12
53,Anthony Cirelli,27,TBL,C,5,1,0,1,-4,18,1,0,0,0,0,0,0,5,20.0,81,16:15,8,14,33,35,48.5,2025-05-12
54,Brandt Clarke,21,LAK,D,6,2,0,2,1,0,1,1,0,0,0,0,0,6,33.3,77,12:47,6,4,0,0,,2025-05-12
55,Ross Colton,28,COL,C,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,7,7:04,0,3,1,0,100.0,2025-05-12
56,Kyle Connor,28,WPG,LW,10,5,8,13,1,0,5,0,0,2,5,3,0,33,15.2,223,22:20,4,8,0,0,,2025-05-12
57,Paul Cotter,25,NJD,C,5,0,1,1,-1,2,0,0,0,0,1,0,0,5,0.0,72,14:25,3,22,0,1,0.0,2025-05-12
58,Nick Cousins,31,OTT,C,5,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,47,9:20,1,14,1,1,50.0,2025-05-12
59,Charlie Coyle,32,COL,C,7,1,0,1,-4,2,1,0,0,0,0,0,0,7,14.3,90,12:50,3,23,46,34,57.5,2025-05-12
60,Dylan Cozens,23,OTT,C,6,1,1,2,-2,12,0,0,1,0,1,0,0,13,7.7,100,16:36,1,27,26,32,44.8,2025-05-12
61,Evgenii Dadonov,35,DAL,RW,10,1,3,4,0,2,1,0,0,0,3,0,0,14,7.1,119,11:52,5,14,0,0,,2025-05-12
62,Phillip Danault,31,LAK,C,6,2,6,8,2,0,2,0,0,1,4,2,0,9,22.2,124,20:39,12,13,64,57,52.9,2025-05-12
63,Dylan DeMelo,31,WPG,D,9,1,3,4,-1,8,1,0,0,0,3,0,0,11,9.1,197,21:52,12,19,0,0,,2025-05-12
64,Ivan Demidov,19,MTL,RW,5,0,2,2,-5,0,0,0,0,0,0,2,0,2,0.0,72,14:29,2,8,0,0,,2025-05-12
65,Brenden Dillon,34,NJD,D,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,9,8:53,0,4,0,0,,2025-05-12
66,Max Domi,29,TOR,LW,10,2,2,4,-1,15,2,0,0,1,1,1,0,15,13.3,129,12:53,1,14,47,37,56.0,2025-05-12
67,Pavel Dorofeyev,24,VEG,LW,6,1,1,2,-5,0,0,1,0,0,0,1,0,19,5.3,104,17:22,2,3,0,0,,2025-05-12
68,Drew Doughty,35,LAK,D,6,1,3,4,-7,6,0,1,0,0,3,0,0,10,10.0,163,27:12,7,12,0,0,,2025-05-12
69,Nic Dowd,34,WSH,C,8,0,1,1,-1,8,0,0,0,0,1,0,0,10,0.0,122,15:17,18,20,57,63,47.5,2025-05-12
70,Justin Dowling,34,NJD,C,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,56,11:15,1,12,22,26,45.8,2025-05-12
71,Leon Draisaitl,29,EDM,C,9,5,10,15,7,2,4,1,0,2,7,3,0,26,19.2,209,23:10,7,10,83,66,55.7,2025-05-12
72,Jonathan Drouin,29,COL,LW,7,0,3,3,-6,0,0,0,0,0,0,3,0,9,0.0,102,14:37,4,5,4,3,57.1,2025-05-12
73,Jack Drury,24,COL,C,7,1,1,2,2,4,1,0,0,0,1,0,0,9,11.1,90,12:54,4,8,38,23,62.3,2025-05-12
74,Pierre-Luc Dubois,26,WSH,LW,8,0,2,2,5,10,0,0,0,0,2,0,0,10,0.0,138,17:14,7,19,66,52,55.9,2025-05-12
75,Matt Duchene,34,DAL,C,10,0,4,4,-8,4,0,0,0,0,0,4,0,13,0.0,171,17:07,8,8,35,25,58.3,2025-05-12
76,Brandon Duhaime,27,WSH,RW,8,3,1,4,-2,10,3,0,0,0,1,0,0,10,30.0,115,14:25,16,31,1,4,20.0,2025-05-12
77,Brian Dumoulin,33,NJD,D,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,147,29:21,14,14,0,0,,2025-05-12
78,Christian Dvorak,28,MTL,C,5,2,0,2,-1,4,2,0,0,1,0,0,0,7,28.6,82,16:22,5,5,40,39,50.6,2025-05-12
79,Joel Edmundson,31,LAK,D,6,0,1,1,2,2,0,0,0,0,1,0,0,2,0.0,139,23:14,17,16,0,0,,2025-05-12
80,Nikolaj Ehlers,28,WPG,LW,5,2,2,4,0,4,2,0,0,0,1,1,0,20,10.0,92,18:22,3,10,0,0,,2025-05-12
81,Jack Eichel,28,VEG,C,9,1,9,10,-6,0,1,0,0,0,4,4,1,25,4.0,209,23:13,10,14,76,88,46.3,2025-05-12
82,Aaron Ekblad,28,FLA,D,5,1,3,4,0,10,1,0,0,0,3,0,0,9,11.1,113,22:40,6,14,0,0,,2025-05-12
83,Oliver Ekman-Larsson,33,TOR,D,10,2,2,4,1,6,2,0,0,0,2,0,0,10,20.0,192,19:15,11,15,0,0,,2025-05-12
84,Lars Eller,35,WSH,C,8,0,1,1,0,2,0,0,0,0,1,0,0,3,0.0,88,10:59,2,13,30,33,47.6,2025-05-12
85,Ty Emberson,24,EDM,D,9,0,0,0,1,0,0,0,0,0,0,0,0,5,0.0,85,9:29,4,14,0,0,,2025-05-12
86,Joel Eriksson Ek,28,MIN,C,6,0,3,3,0,4,0,0,0,0,2,1,0,19,0.0,132,22:00,10,8,82,71,53.6,2025-05-12
87,Jake Evans,28,MTL,C,5,0,1,1,0,2,0,0,0,0,1,0,0,4,0.0,78,15:30,2,11,36,30,54.5,2025-05-12
88,Brock Faber,22,MIN,D,6,0,0,0,2,2,0,0,0,0,0,0,0,4,0.0,162,27:04,12,4,0,0,,2025-05-12
89,Radek Faksa,31,STL,C,7,1,4,5,7,2,1,0,0,0,4,0,0,2,50.0,106,15:06,5,21,53,41,56.4,2025-05-12
90,Justin Faulk,32,STL,D,7,1,2,3,3,8,1,0,0,0,1,1,0,12,8.3,166,23:43,13,19,0,0,,2025-05-12
91,Kevin Fiala,28,LAK,LW,6,3,4,7,0,2,1,2,0,0,2,2,0,25,12.0,131,21:53,5,20,0,0,,2025-05-12
92,Haydn Fleury,28,WPG,D,5,0,2,2,2,2,0,0,0,0,2,0,0,1,0.0,87,17:24,7,9,0,0,,2025-05-12
93,Warren Foegele,28,LAK,LW,6,1,2,3,1,0,1,0,0,0,1,1,0,25,4.0,112,18:41,5,19,2,3,40.0,2025-05-12
94,Marcus Foligno,33,MIN,LW,6,3,1,4,4,6,2,0,1,0,1,0,0,10,30.0,96,16:04,3,42,1,4,20.0,2025-05-12
95,Gustav Forsling,28,FLA,D,9,0,1,1,2,4,0,0,0,0,1,0,0,16,0.0,211,23:25,17,10,0,0,,2025-05-12
96,Cam Fowler,33,STL,D,7,2,8,10,2,0,2,0,0,1,3,5,0,12,16.7,163,23:17,9,2,0,0,,2025-05-12
97,Trent Frederic,26,EDM,C,9,1,2,3,0,4,1,0,0,1,2,0,0,10,10.0,101,11:16,4,31,6,1,85.7,2025-05-12
98,Jonah Gadjovich,26,FLA,LW,2,1,0,1,1,0,1,0,0,0,0,0,0,3,33.3,11,5:43,0,7,0,0,,2025-05-12
99,Brendan Gallagher,32,MTL,RW,5,0,2,2,-7,0,0,0,0,0,1,1,0,13,0.0,78,15:37,1,16,0,1,0.0,2025-05-12
100,Adam Gaudette,28,OTT,C,6,1,2,3,2,4,1,0,0,0,1,0,1,4,25.0,56,9:17,5,9,9,17,34.6,2025-05-12
101,Frédérick Gaudreau,31,MIN,C,6,0,0,0,2,0,0,0,0,0,0,0,0,2,0.0,87,14:27,6,8,22,34,39.3,2025-05-12
102,Vladislav Gavrikov,29,LAK,D,6,0,2,2,-1,2,0,0,0,0,2,0,0,5,0.0,126,21:00,10,4,0,0,,2025-05-12
103,Conor Geekie,20,TBL,C,4,0,1,1,0,2,0,0,0,0,1,0,0,3,0.0,49,12:22,3,8,1,1,50.0,2025-05-12
104,Samuel Girard,26,COL,D,7,1,2,3,2,0,1,0,0,0,2,0,0,7,14.3,123,17:38,8,9,0,0,,2025-05-12
105,Zemgus Girgensons,31,TBL,C,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,55,10:56,0,13,2,5,28.6,2025-05-12
106,Claude Giroux,37,OTT,C,6,1,4,5,3,0,0,1,0,0,3,1,0,7,14.3,105,17:30,1,7,29,35,45.3,2025-05-12
107,Cody Glass,25,NJD,C,5,0,0,0,-2,2,0,0,0,0,0,0,0,6,0.0,70,14:06,4,9,27,25,51.9,2025-05-12
108,Luke Glendening,35,TBL,C,5,1,1,2,2,0,1,0,0,0,1,0,0,1,100.0,49,9:43,5,13,31,27,53.4,2025-05-12
109,Gage Goncalves,24,TBL,C,5,1,3,4,-2,2,1,0,0,0,3,0,0,4,25.0,85,16:54,4,15,1,0,100.0,2025-05-12
110,Shayne Gostisbehere,31,CAR,D,8,2,4,6,-4,2,1,1,0,0,0,4,0,15,13.3,159,19:53,10,3,0,0,,2025-05-12
111,Yanni Gourde,33,TBL,C,5,0,1,1,-3,0,0,0,0,0,1,0,0,2,0.0,73,14:31,6,9,5,7,41.7,2025-05-12
112,Mikael Granlund,32,DAL,C,10,1,3,4,2,4,1,0,0,0,2,1,0,12,8.3,173,17:17,9,14,9,11,45.0,2025-05-12
113,A.J. Greer,28,FLA,LW,5,0,0,0,-3,2,0,0,0,0,0,0,0,2,0.0,30,6:01,1,16,3,2,60.0,2025-05-12
114,Ridly Greig,22,OTT,C,6,1,0,1,-1,8,1,0,0,0,0,0,0,9,11.1,108,18:01,2,11,3,4,42.9,2025-05-12
115,Jake Guentzel,30,TBL,C,5,3,3,6,-3,6,1,2,0,0,3,0,0,16,18.8,114,22:45,2,6,10,11,47.6,2025-05-12
116,Kaiden Guhle,23,MTL,D,5,0,0,0,-3,4,0,0,0,0,0,0,0,6,0.0,109,21:48,3,15,0,0,,2025-05-12
117,David Gustafsson,24,WPG,C,4,1,0,1,0,0,1,0,0,0,0,0,0,3,33.3,29,7:18,2,2,3,3,50.0,2025-05-12
118,Brandon Hagel,26,TBL,LW,3,0,0,0,-4,5,0,0,0,0,0,0,0,3,0.0,53,17:43,2,5,0,1,0.0,2025-05-12
119,Nicolas Hague,26,VEG,D,9,0,2,2,-1,4,0,0,0,0,2,0,0,10,0.0,149,16:35,15,19,0,0,,2025-05-12
120,Taylor Hall,33,CAR,LW,8,1,3,4,-1,0,1,0,0,0,1,2,0,17,5.9,125,15:41,1,10,0,5,0.0,2025-05-12
121,Dougie Hamilton,31,NJD,D,5,0,2,2,-3,6,0,0,0,0,2,0,0,10,0.0,125,25:01,7,11,0,0,,2025-05-12
122,Noah Hanifin,28,VEG,D,9,1,4,5,1,2,1,0,0,0,4,0,0,21,4.8,208,23:09,17,15,0,0,,2025-05-12
123,Thomas Harley,23,DAL,D,10,3,5,8,-6,4,3,0,0,0,1,4,0,20,15.0,272,27:11,27,14,0,0,,2025-05-12
124,Ryan Hartman,30,MIN,RW,6,2,4,6,1,2,2,0,0,0,3,1,0,18,11.1,105,17:26,11,5,40,46,46.5,2025-05-12
125,Erik Haula,33,NJD,LW,5,0,1,1,-1,2,0,0,0,0,1,0,0,9,0.0,93,18:36,3,20,31,21,59.6,2025-05-12
126,Victor Hedman,34,TBL,D,5,0,3,3,-6,0,0,0,0,0,1,2,0,10,0.0,123,24:32,6,3,0,0,,2025-05-12
127,Emil Heineman,23,MTL,LW,5,1,0,1,1,0,1,0,0,0,0,0,0,4,25.0,45,9:04,4,16,1,2,33.3,2025-05-12
128,Samuel Helenius,22,LAK,C,6,0,1,1,-1,0,0,0,0,0,1,0,0,1,0.0,24,3:58,2,14,6,3,66.7,2025-05-12
129,Adam Henrique,34,EDM,C,9,1,1,2,-1,4,1,0,0,0,1,0,0,18,5.6,135,15:00,13,30,69,53,56.6,2025-05-12
130,Tomáš Hertl,31,VEG,C,9,3,2,5,-2,0,3,0,0,0,0,2,0,24,12.5,164,18:11,2,25,70,66,51.5,2025-05-12
131,Matthew Highmore,28,OTT,LW,1,0,0,0,-1,4,0,0,0,0,0,0,0,1,0.0,9,9:10,1,3,0,0,,2025-05-12
132,Vinnie Hinostroza,30,MIN,C,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0.0,12,11:57,1,1,0,0,,2025-05-12
133,Roope Hintz,28,DAL,LW,10,5,5,10,0,10,2,3,0,0,4,1,0,29,17.2,181,18:07,12,10,82,77,51.6,2025-05-12
134,Nico Hischier,26,NJD,C,5,4,0,4,0,0,4,0,0,0,0,0,0,16,25.0,121,24:12,7,11,89,75,54.3,2025-05-12
135,Pontus Holmberg,25,TOR,RW,10,0,1,1,-1,4,0,0,0,0,1,0,0,9,0.0,122,12:15,5,12,5,5,50.0,2025-05-12
136,Brett Howden,26,VEG,C,9,3,0,3,-1,2,2,1,0,2,0,0,0,14,21.4,123,13:37,7,27,15,20,42.9,2025-05-12
137,Luke Hughes,21,NJD,D,1,0,0,0,-1,0,0,0,0,0,0,0,0,2,0.0,22,22:20,1,0,0,0,,2025-05-12
138,Lane Hutson,20,MTL,D,5,0,5,5,-5,0,0,0,0,0,2,3,0,5,0.0,124,24:50,2,1,0,0,,2025-05-12
139,Zach Hyman,32,EDM,LW,9,3,4,7,3,6,3,0,0,1,3,1,0,19,15.8,166,18:24,5,61,0,0,,2025-05-12
140,Alex Iafallo,31,WPG,C,10,1,0,1,-4,10,1,0,0,0,0,0,0,13,7.7,169,16:53,6,35,1,6,14.3,2025-05-12
141,Mark Jankowski,30,CAR,C,3,0,1,1,1,0,0,0,0,0,1,0,0,4,0.0,34,11:21,3,2,16,13,55.2,2025-05-12
142,Mattias Janmark,32,EDM,C,9,2,1,3,3,8,2,0,0,1,1,0,0,6,33.3,101,11:13,3,9,10,28,26.3,2025-05-12
143,Calle Järnkrok,33,TOR,C,10,0,1,1,-3,2,0,0,0,0,1,0,0,3,0.0,126,12:34,4,17,2,3,40.0,2025-05-12
144,Seth Jarvis,22,CAR,C,8,2,5,7,-1,4,1,1,0,0,0,5,0,17,11.8,167,20:54,7,30,3,13,18.8,2025-05-12
145,Nick Jensen,34,OTT,D,6,0,0,0,-1,2,0,0,0,0,0,0,0,3,0.0,126,20:56,4,8,0,0,,2025-05-12
146,Marcus Johansson,34,MIN,C,5,0,2,2,0,0,0,0,0,0,2,0,0,5,0.0,70,14:02,3,8,1,2,33.3,2025-05-12
147,Erik Johnson,36,COL,D,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,30,14:49,2,5,0,0,,2025-05-12
148,Wyatt Johnston,21,DAL,C,10,4,4,8,-11,6,2,2,0,1,2,2,0,22,18.2,198,19:51,5,19,58,59,49.6,2025-05-12
149,Seth Jones,30,FLA,D,9,2,2,4,3,2,1,1,0,1,1,1,0,10,20.0,237,26:18,11,18,0,0,,2025-05-12
150,Mathieu Joseph,27,STL,RW,3,1,0,1,1,10,1,0,0,0,0,0,0,6,16.7,41,13:35,8,12,0,0,,2025-05-12
151,Evander Kane,33,EDM,LW,8,3,2,5,0,8,3,0,0,0,2,0,0,20,15.0,136,17:01,5,30,5,5,50.0,2025-05-12
152,Oliver Kapanen,21,MTL,C,3,0,1,1,0,0,0,0,0,0,1,0,0,1,0.0,21,6:56,0,2,8,10,44.4,2025-05-12
153,Kirill Kaprizov,27,MIN,LW,6,5,4,9,-1,4,2,3,0,0,4,0,0,22,22.7,139,23:08,10,6,0,0,,2025-05-12
154,William Karlsson,32,VEG,C,9,3,3,6,5,0,2,0,1,0,1,1,1,15,20.0,164,18:10,6,2,50,43,53.8,2025-05-12
155,Parker Kelly,25,COL,F,7,0,1,1,4,18,0,0,0,0,1,0,0,6,0.0,88,12:38,7,44,1,6,14.3,2025-05-12
156,Adrian Kempe,28,LAK,LW,6,4,6,10,-8,4,4,0,0,0,0,6,0,21,19.0,130,21:44,8,12,4,3,57.1,2025-05-12
157,Joel Kiviranta,28,COL,F,7,0,0,0,0,2,0,0,0,0,0,0,0,9,0.0,71,10:05,2,20,0,0,,2025-05-12
158,Tyler Kleven,23,OTT,D,6,0,2,2,0,6,0,0,0,0,2,0,0,4,0.0,95,15:47,8,16,0,0,,2025-05-12
159,John Klingberg,32,EDM,D,8,0,3,3,4,0,0,0,0,0,3,0,0,13,0.0,159,19:50,16,11,0,0,,2025-05-12
160,Matthew Knies,22,TOR,LW,10,5,2,7,1,6,3,2,0,1,2,0,0,25,20.0,211,21:04,7,25,0,0,,2025-05-12
161,Keegan Kolesar,27,VEG,RW,9,0,1,1,-1,2,0,0,0,0,1,0,0,6,0.0,104,11:36,4,41,1,1,50.0,2025-05-12
162,Anže Kopitar,37,LAK,C,6,2,7,9,-6,0,1,1,0,0,4,3,0,8,25.0,129,21:29,6,8,80,58,58.0,2025-05-12
163,Kaedan Korczak,24,VEG,D,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,13,13:04,1,1,0,0,,2025-05-12
164,Jesperi Kotkaniemi,24,CAR,C,8,0,2,2,1,10,0,0,0,0,1,1,0,12,0.0,118,14:43,8,18,39,45,46.4,2025-05-12
165,Johnathan Kovacevic,27,NJD,D,3,0,0,0,-1,2,0,0,0,0,0,0,0,2,0.0,42,14:00,0,8,0,0,,2025-05-12
166,Nikita Kucherov,31,TBL,RW,5,0,4,4,0,2,0,0,0,0,3,1,0,7,0.0,115,22:59,1,5,0,0,,2025-05-12
167,Brett Kulak,31,EDM,D,9,0,2,2,2,2,0,0,0,0,2,0,0,11,0.0,219,24:22,18,10,0,0,,2025-05-12
168,Dmitry Kulikov,34,FLA,D,9,0,3,3,-2,8,0,0,0,0,3,0,0,7,0.0,150,16:39,8,34,0,0,,2025-05-12
169,Andrei Kuzmenko,28,LAK,F,6,3,3,6,-5,4,0,3,0,1,2,1,0,17,17.6,110,18:15,3,5,0,0,,2025-05-12
170,Jordan Kyrou,26,STL,C,7,3,0,3,-4,0,1,2,0,0,0,0,0,18,16.7,123,17:34,1,6,0,0,,2025-05-12
171,Alex Laferriere,23,LAK,RW,6,0,3,3,1,2,0,0,0,0,3,0,0,10,0.0,110,18:15,4,20,1,6,14.3,2025-05-12
172,Patrik Laine,26,MTL,RW,2,0,1,1,-2,2,0,0,0,0,0,1,0,6,0.0,23,11:42,1,4,0,1,0.0,2025-05-12
173,Gabriel Landeskog,32,COL,LW,5,1,3,4,4,0,1,0,0,0,3,0,0,10,10.0,86,17:13,3,16,4,7,36.4,2025-05-12
174,Scott Laughton,30,TOR,C,10,0,2,2,-1,6,0,0,0,0,2,0,0,5,0.0,137,13:40,8,28,56,43,56.6,2025-05-12
175,Nick Leddy,33,STL,D,7,0,1,1,-4,2,0,0,0,0,1,0,0,1,0.0,99,14:11,3,6,0,0,,2025-05-12
176,Artturi Lehkonen,29,COL,LW,7,3,1,4,3,4,3,0,0,0,1,0,0,21,14.3,135,19:13,5,16,0,0,,2025-05-12
177,Ryan Leonard,20,WSH,RW,6,0,1,1,1,2,0,0,0,0,1,0,0,11,0.0,62,10:21,2,7,0,1,0.0,2025-05-12
178,Trevor Lewis,38,LAK,C,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,8,4:10,1,5,0,0,,2025-05-12
179,Esa Lindell,30,DAL,D,10,0,1,1,0,2,0,0,0,0,1,0,0,10,0.0,250,25:00,29,9,0,0,,2025-05-12
180,Ryan Lindgren,26,COL,D,7,0,3,3,5,8,0,0,0,0,3,0,0,8,0.0,130,18:37,12,13,0,0,,2025-05-12
181,Steven Lorentz,28,TOR,C,10,0,1,1,-3,2,0,0,0,0,1,0,0,10,0.0,120,12:00,8,26,7,0,100.0,2025-05-12
182,Adam Lowry,31,WPG,LW,10,4,0,4,2,14,4,0,0,1,0,0,0,17,23.5,179,17:53,6,49,104,87,54.5,2025-05-12
